date	phos_tot	phos_storm	solids_tot	solids_storm
5/20/1985	1.04	0.59	0.23	0.2
5/21/1985	0.78	0.59	0.21	0.2
5/22/1985	0.59	0.59	0.2	0.2
5/23/1985	0.5	0.49	0.23	0.23
5/24/1985	0.49	0.49	0.47	0.23
5/25/1985	0.51	0.49	0.59	0.23
5/26/1985	0.59	0.59	0.66	0.66
5/27/1985	1.1	0.59	0.96	0.66
5/28/1985	0.66	0.59	0.68	0.66
5/29/1985	0.63	0.63	0.63	0.63
5/30/1985	0.69	0.63	0.67	0.63
5/31/1985	0.81	0.63	0.75	0.63
6/1/1985	0.77	0.76	0.58	0.34
6/2/1985	0.76	0.76	0.43	0.34
6/3/1985	0.77	0.76	0.34	0.34
6/4/1985	0.83	0.83	0.27	0.22
6/5/1985	0.89	0.83	0.22	0.22
6/6/1985	0.93	0.83	0.33	0.22
6/7/1985	0.97	0.97	0.53	0.47
6/8/1985	1.03	0.97	0.51	0.47
6/9/1985	1.09	0.97	0.47	0.47
6/10/1985	1.1	1.1	0.43	0.38
6/11/1985	1.18	1.1	0.41	0.38
6/12/1985	1.23	1.1	0.38	0.38
6/13/1985	1.31	1.31	0.36	0.36
6/14/1985	1.34	1.31	0.36	0.36
6/15/1985	1.45	1.31	0.37	0.36
6/16/1985	1.5	1.48	0.37	0.34
6/17/1985	1.53	1.48	0.36	0.34
6/18/1985	1.48	1.48	0.34	0.34
6/19/1985	1.51	1.51	0.33	0.33
6/20/1985	1.97	1.51	0.33	0.33
6/21/1985	9.13	1.51	0.59	0.33
6/22/1985	11	1.88	0.9	0.29
6/23/1985	2.28	1.88	0.32	0.29
6/24/1985	1.88	1.88	0.29	0.29
6/25/1985	1.67	1.5	0.29	0.29
6/26/1985	1.5	1.5	0.29	0.29
6/27/1985	1.99	1.5	0.51	0.29
6/28/1985	5.68	4.83	0.82	0.74
6/29/1985	4.83	4.83	0.74	0.74
6/30/1985	6.29	4.83	0.94	0.74
7/1/1985	1.44	1.4	0.84	0.84
7/2/1985	1.4	1.4	0.93	0.84
7/3/1985	1.46	1.4	1.1	0.84
7/4/1985	1.53	1.53	1.3	1.3
7/5/1985	1.54	1.53	1.4	1.3
7/6/1985	1.72	1.53	1.4	1.3
7/7/1985	1.8	1.8	1.3	1
7/8/1985	1.86	1.8	1.1	1
7/9/1985	1.96	1.8	1	1
7/10/1985	2.11	2.11	0.96	0.81
7/11/1985	2.23	2.11	0.88	0.81
7/12/1985	2.35	2.11	0.81	0.81
7/13/1985	2.61	2.61	0.86	0.86
7/14/1985	2.98	2.61	0.97	0.86
7/15/1985	3.08	2.61	0.99	0.86
7/16/1985	3.14	3.14	0.97	0.3
7/17/1985	3.31	3.14	0.57	0.3
7/18/1985	3.56	3.14	0.3	0.3
7/19/1985	3.51	3.37	0.29	0.29
7/20/1985	3.53	3.37	0.33	0.29
7/21/1985	3.37	3.37	0.34	0.29
7/22/1985	3.18	3.01	0.36	0.36
7/23/1985	3.01	3.01	0.37	0.36
7/24/1985	11	3.01	2.2	0.36
7/25/1985	1830	13	493	1.7
7/26/1985	116	13	14	1.7
7/27/1985	13	13	1.7	1.7
7/28/1985	6.24	4.6	0.77	0.47
7/29/1985	5.12	4.6	0.57	0.47
7/30/1985	4.6	4.6	0.47	0.47
7/31/1985	5.09	4.11	0.47	0.32
8/1/1985	4.65	4.11	0.4	0.32
8/2/1985	4.11	4.11	0.32	0.32
8/3/1985	3.81	3.68	0.28	0.25
8/4/1985	3.75	3.68	0.27	0.25
8/5/1985	3.68	3.68	0.25	0.25
8/6/1985	3.62	3.28	0.24	0.2
8/7/1985	3.47	3.28	0.22	0.2
8/8/1985	3.28	3.28	0.2	0.2
8/9/1985	3.04	3.04	0.18	0.18
8/10/1985	3.11	3.04	0.2	0.18
8/11/1985	3.25	3.04	0.19	0.18
8/12/1985	4.29	4.08	0.31	0.31
8/13/1985	13	4.08	1.3	0.31
8/14/1985	4.08	4.08	0.55	0.31
8/15/1985	3.66	3.48	0.41	0.24
8/16/1985	3.48	3.48	0.3	0.24
8/17/1985	3.5	3.48	0.24	0.24
8/18/1985	3.44	3.37	0.27	0.27
8/19/1985	3.37	3.37	0.34	0.27
8/20/1985	3.44	3.37	0.46	0.27
8/21/1985	3.37	3.21	0.5	0.17
8/22/1985	3.38	3.21	0.29	0.17
8/23/1985	3.21	3.21	0.17	0.17
8/24/1985	3.2	3.2	0.17	0.17
8/25/1985	11	3.2	6.4	0.17
8/26/1985	11	3.2	1.1	0.17
8/27/1985	3.43	2.93	0.29	0.22
8/28/1985	2.95	2.93	0.22	0.22
8/29/1985	2.93	2.93	0.23	0.22
8/30/1985	3.06	2.4	0.24	0.2
8/31/1985	2.65	2.4	0.21	0.2
9/1/1985	2.4	2.4	0.2	0.2
9/2/1985	2.26	2.12	0.19	0.18
9/3/1985	2.13	2.12	0.18	0.18
9/4/1985	2.12	2.12	0.19	0.18
9/5/1985	35	3.21	2.5	0.19
9/6/1985	4.52	3.21	0.25	0.19
9/7/1985	3.21	3.21	0.19	0.19
9/8/1985	3.34	3.34	0.19	0.19
9/9/1985	139	3.34	24	0.19
9/10/1985	7.2	3.34	0.67	0.19
9/11/1985	4	3.03	0.49	0.36
9/12/1985	3.23	3.03	0.42	0.36
