160,2,na,na,na,na,na,na,na,na,na,na,na,na,na,35,15,25,0.03,0,N,P,0,M,3,na,354,-0.18822671,0.982125606,12,1993,1.24,2.29,1.15,0.34,0.49,0.25,0.27,0.48,0.24,0.11,0.16,0.08,0.096910013,0.361727836,0.064457989,-0.455931956,-0.301029996,-0.585026652,-0.552841969,-0.30980392,-0.602059991,-0.920818754,-0.769551079,-1.045757491,5,10,5,0,0,0,na
161,2,na,na,na,na,na,na,na,na,na,na,na,na,na,22,0,10,0.01,0,1,P,0,M,3,5,357,-0.137278772,0.990532452,12,1993,0.7,1.38,0.69,0.05,0.08,0.04,0.12,0.23,0.12,0.01,0.01,0.01,-0.148741651,0.1430148,-0.15490196,-1.22184875,-1.045757491,-1.301029996,-0.886056648,-0.619788758,-0.886056648,-1.698970004,-1.698970004,-1.698970004,4.3,8.5,4.25,0.3,0.5,0.25,0.05
162,3,na,na,na,na,na,na,na,na,na,na,na,na,na,31,2,14,0.08,2,N,P,S,M,3,10.35,3,0.051619667,0.998666816,1,1994,0.74,2.19,0.73,0.04,0.06,0.02,0.13,0.38,0.13,0.01,0.01,0,-0.124938737,0.342422681,-0.13076828,-1.301029996,-1.15490196,-1.522878745,-0.853871964,-0.408935393,-0.853871964,-1.698970004,-1.698970004,-2,4.6,13.6,4.53,0.3,0.5,0.17,na
163,3,na,na,na,na,na,na,na,na,na,na,na,na,na,28,-19,2,0.1,0,N,P,0,M,3,11.18,12,0.2051045,0.97874008,1,1994,0.71,2.03,0.68,0.04,0.07,0.02,0.13,0.37,0.12,0.01,0.03,0.01,-0.142667504,0.309630167,-0.161150909,-1.301029996,-1.096910013,-1.522878745,-0.853871964,-0.420216403,-0.886056648,-1.698970004,-1.397940009,-1.698970004,4.4,12.6,4.2,0.3,0.5,0.17,na
164,2,na,na,na,na,na,na,na,na,na,na,na,na,na,3,-26,-12,0.6,8,N,P,S,M,3,9.96,16,0.271958158,0.962309077,1,1994,0.62,1.22,0.61,0.04,0.06,0.03,0.11,0.22,0.11,0,0,0,-0.200659451,0.089905111,-0.207608311,-1.301029996,-1.15490196,-1.397940009,-0.920818754,-0.638272164,-0.920818754,-2,-2,-2,3.8,7.5,3.75,0.2,0.3,0.15,na
165,4,na,na,na,na,na,na,na,na,na,na,na,na,na,40,13,22,0.09,2,N,P,S,M,7,12.62,23,0.385663406,0.922639549,1,1994,0.7,2.8,0.7,0.05,0.14,0.03,0.13,0.52,0.13,0.01,0.02,0.01,-0.148741651,0.44870632,-0.148741651,-1.22184875,-0.823908741,-1.397940009,-0.853871964,-0.27572413,-0.853871964,-1.698970004,-1.522878745,-1.698970004,4.3,17.2,4.3,0.3,0.8,0.2,na
166,3,na,na,na,na,na,na,na,na,na,na,na,na,na,25,-12,7,0.07,0,N,P,0,M,3,17.87,40,0.635432301,0.772156584,2,1994,0.78,2.23,0.74,0.07,0.1,0.03,0.15,0.43,0.14,0.01,0.01,0,-0.102372909,0.350248018,-0.124938737,-1.096910013,-0.958607315,-1.397940009,-0.795880017,-0.356547324,-0.823908741,-1.698970004,-1.698970004,-2,4.8,13.8,4.6,0.4,0.6,0.2,na
167,3,na,na,na,na,na,na,na,na,na,na,na,na,na,40,4,21,0.09,0,N,P,0,M,3,19.38,44,0.687052767,0.726607525,2,1994,0.85,2.49,0.83,0.05,0.08,0.03,0.17,0.49,0.16,0.01,0.01,0,-0.065501549,0.397940009,-0.075720714,-1.22184875,-1.045757491,-1.397940009,-0.744727495,-0.301029996,-0.769551079,-1.698970004,-1.698970004,-2,5.2,15.3,5.1,0.3,0.5,0.17,na
168,6,na,na,na,na,na,na,na,na,na,na,na,na,na,55,10,32,0,0,N,0,0,M,7,18.77,48,0.735417023,0.677614789,2,1994,1508.1,1544.61,257.44,1496.43,1504.61,250.77,741.04,748.12,124.69,739.09,741.09,123.52,3.17843302,3.188821654,2.410692896,3.175059308,3.17742683,2.399292898,2.869847512,2.87397707,2.095866453,2.868703202,2.869876813,2.091772441,59,89.7,14.95,51.8,53.3,8.88,na
169,2,na,na,na,na,na,na,na,na,na,na,na,na,na,20,8,14,0.73,8,3,P,S,M,3,9.98,55,0.811539059,0.584298174,2,1994,1.85,3.46,1.73,0.43,0.62,0.31,0.48,0.92,0.46,0.06,0.08,0.04,0.269512944,0.540329475,0.240549248,-0.356547324,-0.200659451,-0.494850022,-0.30980392,-0.031517051,-0.327902142,-1.15490196,-1.045757491,-1.301029996,4.9,9.7,4.85,0.1,0.1,0.05,0.3
170,3,na,na,na,na,na,na,na,na,na,na,na,na,na,29,-6,12,0.03,3,N,P,S,M,3,9.18,57,0.831170626,0.556017437,2,1994,1.42,3.87,1.29,0.26,0.39,0.13,0.42,1.21,0.4,0.03,0.05,0.02,0.155336037,0.588831726,0.113943352,-0.568636236,-0.397940009,-0.853871964,-0.366531544,0.086359831,-0.387216143,-1.397940009,-1.22184875,-1.522878745,5,14.7,4.9,0.1,0.1,0.03,na
171,4,na,na,na,na,na,na,na,na,na,na,na,na,na,54,25,40,0.25,0,N,P,0,M,3,24.09,62,0.875891705,0.482507742,3,1994,343.6,623.84,155.96,342.69,603.8,150.95,158.74,190.15,47.54,158.4,187.43,46.86,2.536065795,2.795080179,2.193041072,2.534914104,2.780900301,2.178861887,2.200713734,2.279119169,1.677150521,2.199782594,2.272862276,1.670894954,21,50.9,12.73,16,28.1,7.03,na
172,2,na,na,na,na,na,na,na,na,na,na,na,na,na,39,15,27,0,0,N,0,0,M,3,na,67,0.914127988,0.405425728,3,1994,6.01,10.3,5.15,2.91,4.1,2.05,0.89,1.71,0.86,0.12,0.17,0.09,0.779596491,1.013258665,0.712649702,0.465382851,0.613841822,0.31386722,-0.045757491,0.235528447,-0.060480747,-0.886056648,-0.744727495,-1,5.8,11.5,5.75,0.3,0.5,0.25,na
173,5,na,na,na,na,na,na,na,na,na,na,na,na,na,53,17,37,0,0,Z,0,0,M,6,na,70,0.933837229,0.357698239,3,1994,4.27,12.42,2.48,2.32,4.62,0.92,1.23,4.23,0.85,0.65,0.94,0.19,0.631443769,1.094471129,0.396199347,0.367355921,0.665580991,-0.031517051,0.093421685,0.627365857,-0.065501549,-0.180456064,-0.022276395,-0.698970004,6.8,30.5,6.1,1.1,2.3,0.46,na
174,4,na,na,na,na,na,na,na,na,na,na,na,na,na,59,30,41,0.09,0,N,P,0,M,3,na,77,0.970063922,0.242849722,3,1994,2.4,7.06,1.77,0.43,0.9,0.23,0.68,2.15,0.54,0.19,0.35,0.09,0.382017043,0.849419414,0.250420002,-0.356547324,-0.040958608,-0.619788758,-0.161150909,0.334453751,-0.259637311,-0.698970004,-0.443697499,-1,6.5,24.4,6.1,0.3,0.6,0.15,na
175,8,na,na,na,na,na,na,na,na,na,na,na,na,na,71,18,39,0,0,Z,0,0,M,6,na,82,0.987349442,0.158559385,3,1994,1.64,9.33,1.17,0.41,1.04,0.13,0.4,2.41,0.3,0.09,0.23,0.03,0.217483944,0.970346876,0.071882007,-0.37675071,0.021189299,-0.853871964,-0.387216143,0.383815366,-0.508638306,-1,-0.619788758,-1.397940009,6,43.5,5.44,0.7,2.3,0.21,na
176,2,na,na,na,na,na,na,na,na,na,na,na,na,na,59,29,43,0,0,Z,0,0,M,6,na,92,0.999916659,-0.012910296,4,1994,0.8,1.58,0.79,0.03,0.04,0.02,0.22,0.44,0.22,0,0,0,-0.091514981,0.201397124,-0.096910013,-1.397940009,-1.301029996,-1.522878745,-0.638272164,-0.346787486,-0.638272164,-2,-2,-2,4.9,9.7,4.85,0.1,0.1,0.05,na
207,2,na,na,na,na,na,na,na,na,na,na,na,na,na,50,30,38,0.12,1.3,N,P,S,M,3,na,309,-0.821476553,0.570242293,11,2002,0.6,1.19,0.6,0.02,0.02,0.01,0.13,0.26,0.13,0.01,0.01,0.01,-0.214670165,0.079181246,-0.214670165,-1.522878745,-1.522878745,-1.698970004,-0.853871964,-0.568636236,-0.853871964,-1.698970004,-1.698970004,-1.698970004,2.9,5.8,2.9,0.1,0.1,0.05,na
208,3,na,na,na,na,na,na,na,na,na,na,na,na,na,63,37,51,0,0,N,0,0,M,7,na,312,-0.790945657,0.611886401,11,2002,0.63,1.84,0.61,0.03,0.05,0.02,0.12,0.36,0.12,0.01,0.02,0.01,-0.193820026,0.267171728,-0.207608311,-1.397940009,-1.22184875,-1.522878745,-0.886056648,-0.431798276,-0.886056648,-1.698970004,-1.522878745,-1.698970004,3.1,9.1,3.03,0.1,0.2,0.07,na
209,3,na,na,na,na,na,na,na,na,na,na,na,na,na,32,7,21,0.06,0,U,P,0,M,3,na,336,-0.47873384,0.877960085,12,2002,0.49,1.45,0.48,0.03,0.06,0.02,0.06,0.18,0.06,0.01,0.02,0.01,-0.301029996,0.164352856,-0.30980392,-1.397940009,-1.15490196,-1.522878745,-1.15490196,-0.721246399,-1.15490196,-1.698970004,-1.522878745,-1.698970004,2.7,7.9,2.63,0.2,0.4,0.13,na
211,4,na,na,na,na,na,na,na,na,na,na,na,na,na,29,13,24,0.06,0.6,1,P,S,M,3,na,355,-0.171293144,0.985220107,12,2002,0.51,1.99,0.5,0.02,0.04,0.01,0.06,0.24,0.06,0,0,0,-0.283996656,0.301029996,-0.292429824,-1.522878745,-1.301029996,-1.698970004,-1.15490196,-0.602059991,-1.15490196,-2,-2,-2,2.5,9.8,2.45,0.1,0.3,0.08,
212,3,na,na,na,na,na,na,na,na,na,na,na,na,na,46,25,37,0,0,Z,0,0,M,6,na,362,-0.051619667,0.998666816,12,2002,0.61,1.73,0.58,0.07,0.16,0.05,0.09,0.24,0.08,0.01,0.02,0.01,-0.207608311,0.240549248,-0.229147988,-1.096910013,-0.769551079,-1.22184875,-1,-0.602059991,-1.045757491,-1.698970004,-1.522878745,-1.698970004,2.8,8,2.67,0.3,0.7,0.23,na
213,3,na,na,na,na,na,na,na,na,na,na,na,na,na,55,27,42,0,0,Z,0,0,M,6,na,7,0.120208045,0.992748722,1,2003,0.72,2.13,0.71,0.09,0.23,0.08,0.12,0.35,0.12,0.01,0.03,0.01,-0.13667714,0.330413773,-0.142667504,-1,-0.619788758,-1.045757491,-0.886056648,-0.443697499,-0.886056648,-1.698970004,-1.397940009,-1.698970004,2.9,8.7,2.9,0.4,1,0.33,na
214,3,na,na,na,na,na,na,na,na,na,na,na,na,na,39,2,17,0.08,1,U,P,S,M,3,na,12,0.2051045,0.97874008,1,2003,0.71,2.1,0.7,0.08,0.16,0.05,0.13,0.39,0.13,0.02,0.04,0.01,-0.142667504,0.324282455,-0.148741651,-1.045757491,-0.769551079,-1.22184875,-0.853871964,-0.397940009,-0.853871964,-1.522878745,-1.301029996,-1.698970004,2.7,8,2.67,0.3,0.5,0.17,na
215,4,na,na,na,na,na,na,na,na,na,na,na,na,na,26,-1,13,0.02,0.2,U,P,S,M,3,na,18,0.304921225,0.952377576,1,2003,0.63,2.42,0.61,0.11,0.18,0.05,0.11,0.43,0.11,0.02,0.03,0.01,-0.193820026,0.385606274,-0.207608311,-0.920818754,-0.721246399,-1.22184875,-0.920818754,-0.356547324,-0.920818754,-1.522878745,-1.397940009,-1.698970004,2.5,9.7,2.43,0.4,0.7,0.18,na
216,2,na,na,na,na,na,na,na,na,na,na,na,na,na,20,1,12,0.05,0.2,0.1,P,S,M,3,na,24,0.401487989,0.915864288,1,2003,0.58,1.08,0.54,0.13,0.18,0.09,0.1,0.18,0.09,0.02,0.02,0.01,-0.229147988,0.037426498,-0.259637311,-0.853871964,-0.721246399,-1,-0.958607315,-0.721246399,-1,-1.522878745,-1.522878745,-1.698970004,2.5,4.6,2.3,0.6,0.8,0.4,
218,2,na,na,na,na,na,na,na,na,na,na,na,na,na,25,-3,11,0.1,0.8,U,P,S,M,3,na,41,0.648629561,0.761104259,2,2003,0.46,0.91,0.46,0.04,0.07,0.04,0.07,0.14,0.07,0.01,0.02,0.01,-0.327902142,-0.036212173,-0.327902142,-1.301029996,-1.096910013,-1.301029996,-1.096910013,-0.823908741,-1.096910013,-1.698970004,-1.522878745,-1.698970004,2.4,4.7,2.35,0.2,0.3,0.15,na
219,6,na,na,na,na,na,na,na,na,na,na,na,na,na,55,7,31,0.06,0,3,P,0,M,3,na,49,0.746972088,0.664855398,2,2003,133,284.62,47.44,132.54,280.2,46.7,22.5,28.45,4.74,22.44,27.87,4.65,2.123884293,2.454280673,1.676236217,2.122379732,2.44748363,1.669409867,1.352375495,1.454234896,0.67669361,1.351216345,1.445292769,0.668385917,11,34.5,5.75,8.4,19.4,3.23,
220,4,na,na,na,na,na,na,na,na,na,na,na,na,na,43,4,26,0,0,Z,0,0,M,6,na,57,0.831170626,0.556017437,2,2003,1.49,5.56,1.39,0.14,0.3,0.08,0.16,0.63,0.16,0.02,0.05,0.01,0.176091259,0.745855195,0.146128036,-0.823908741,-0.508638306,-1.045757491,-0.769551079,-0.193820026,-0.769551079,-1.522878745,-1.22184875,-1.698970004,2.8,10.5,2.63,0.3,0.7,0.18,na
221,2,na,na,na,na,na,na,na,na,na,na,na,na,na,28,6,18,0.14,0.3,0.6,P,S,M,3,na,62,0.875891705,0.482507742,3,2003,1.44,2.86,1.43,0.05,0.08,0.04,0.13,0.25,0.13,0.02,0.03,0.02,0.161368002,0.457881897,0.158362492,-1.22184875,-1.045757491,-1.301029996,-0.853871964,-0.585026652,-0.853871964,-1.522878745,-1.397940009,-1.522878745,2.6,5.1,2.55,0.2,0.3,0.15,
222,3,na,na,na,na,na,na,na,na,na,na,na,na,na,31,1,18,0.03,0.6,1.5,P,S,M,3,10,64,0.891981346,0.452072204,3,2003,1.49,4.31,1.44,0.14,0.22,0.07,0.12,0.33,0.11,0.03,0.04,0.01,0.176091259,0.635483747,0.161368002,-0.823908741,-0.638272164,-1.096910013,-0.886056648,-0.468521083,-0.920818754,-1.397940009,-1.301029996,-1.698970004,2.6,7.4,2.47,0.3,0.4,0.13,0.15
223,2,na,na,na,na,na,na,na,na,na,na,na,na,na,43,-2,19,0,0,2,0,0,M,5,10,69,0.927541684,0.373719715,3,2003,1.88,3.35,1.68,0.52,0.63,0.32,0.11,0.2,0.1,0.02,0.02,0.01,0.276461804,0.526339277,0.227886705,-0.27572413,-0.193820026,-0.48148606,-0.920818754,-0.677780705,-0.958607315,-1.522878745,-1.522878745,-1.698970004,3.1,5.5,2.75,0.8,0.9,0.45,0.2
224,4,na,na,na,na,na,na,na,na,na,na,na,na,na,72,24,46,0.14,0.3,U,P,S,M,3,na,72,0.945596387,0.325342085,3,2003,775,1364.99,341.25,773.22,1301.63,325.41,235,351.1,87.78,234.9,347.3,86.83,2.889307306,3.135132651,2.533085386,2.888308696,3.114490886,2.512444241,2.371086342,2.545443199,1.943445049,2.370901505,2.540717288,1.938719815,34,87.2,21.8,31.1,63.6,15.9,na
226,2,na,na,na,na,na,na,na,na,na,na,na,na,na,65,33,52,0,0,Z,0,0,0,6,na,83,0.989932495,0.141540295,3,2003,2.68,5.12,2.56,0.48,0.72,0.36,0.12,0.23,0.12,0.02,0.03,0.02,0.42975228,0.710117365,0.409933123,-0.30980392,-0.13667714,-0.431798276,-0.886056648,-0.619788758,-0.886056648,-1.522878745,-1.397940009,-1.522878745,4.2,8.2,4.1,0.4,0.6,0.3,na
228,5,na,na,na,na,na,na,na,na,na,na,na,na,na,74,25,44,0,0,Z,0,0,M,6,na,89,0.999250011,0.038722281,3,2003,2.26,6.6,1.32,1.14,1.36,0.27,0.25,0.97,0.19,0.06,0.14,0.03,0.356025857,0.820201459,0.123851641,0.06069784,0.136720567,-0.552841969,-0.585026652,-0.008773924,-0.698970004,-1.15490196,-0.823908741,-1.397940009,4.6,21.4,4.28,0.3,0.9,0.18,na
257,2,na,na,na,na,na,na,na,na,na,na,na,na,na,54,29,39,0,0,Z,0,0,M,6,na,334,-0.508670944,0.860961016,11,2003,0.5,0.94,0.47,0.04,0.04,0.02,0.03,0.05,0.03,0.01,0.01,0.01,-0.292429824,-0.022276395,-0.318758763,-1.301029996,-1.301029996,-1.522878745,-1.397940009,-1.22184875,-1.397940009,-1.698970004,-1.698970004,-1.698970004,2.36,4.46,2.23,0.14,0.27,0.14,na
258,2,na,na,na,na,na,na,na,na,na,na,na,na,na,40,28,34,0.21,2.1,2,P,S,M,3,na,339,-0.432775593,0.901501684,12,2003,0.42,0.83,0.42,0.01,0.01,0.01,0.02,0.04,0.02,0,0,0,-0.366531544,-0.075720714,-0.366531544,-1.698970004,-1.698970004,-1.698970004,-1.522878745,-1.301029996,-1.522878745,-2,-2,-2,2.28,4.53,2.27,0.15,0.27,0.14,
260,3,na,na,na,na,na,na,na,na,na,na,na,na,na,32,21,27,0.21,0.8,4,P,S,M,3,10,348,-0.288482433,0.957485188,12,2003,0.35,1.02,0.34,0.05,0.1,0.03,0.03,0.09,0.03,0.01,0.03,0.01,-0.443697499,0.012837225,-0.455931956,-1.22184875,-0.958607315,-1.397940009,-1.397940009,-1,-1.397940009,-1.698970004,-1.397940009,-1.698970004,2.51,7.32,2.44,0.39,0.96,0.32,0.4
262,5,na,na,na,na,na,na,na,na,na,na,na,na,na,49,10,34,0.08,0.1,4,P,S,M,3,10,359,-0.103101697,0.99467082,12,2003,0.48,1.76,0.35,0.13,0.31,0.06,0.04,0.14,0.03,0.01,0.02,0,-0.30980392,0.247973266,-0.443697499,-0.853871964,-0.494850022,-1.15490196,-1.301029996,-0.823908741,-1.397940009,-1.698970004,-1.522878745,-2,3.56,12.95,2.59,1.02,2.29,0.46,0.4
263,4,na,na,na,na,na,na,na,na,na,na,na,na,na,38,13,25,0.1,0,U,P,0,M,3,10,1,0.017213356,0.999851839,1,2004,0.36,1.26,0.32,0.07,0.2,0.05,0.03,0.11,0.03,0.01,0.01,0,-0.431798276,0.103803721,-0.48148606,-1.096910013,-0.677780705,-1.22184875,-1.397940009,-0.920818754,-1.397940009,-1.698970004,-1.698970004,-2,2.6,9.16,2.29,0.5,1.48,0.37,na
264,3,na,na,na,na,na,na,na,na,na,na,na,na,na,43,16,30,0,0,Z,0,0,M,6,10,10,0.171293144,0.985220107,1,2004,0.32,0.94,0.31,0.04,0.07,0.02,0.03,0.09,0.03,0,0,0,-0.48148606,-0.022276395,-0.494850022,-1.301029996,-1.096910013,-1.522878745,-1.397940009,-1,-1.397940009,-2,-2,-2,2.32,6.74,2.25,0.3,0.5,0.17,na
265,4,na,na,na,na,na,na,na,na,na,na,na,na,na,36,12,25,0.15,0,U,P,0,M,3,na,14,0.238672766,0.971100052,1,2004,0.35,1.31,0.33,0.04,0.07,0.02,0.03,0.12,0.03,0,0,0,-0.443697499,0.120573931,-0.468521083,-1.301029996,-1.096910013,-1.522878745,-1.397940009,-0.886056648,-1.397940009,-2,-2,-2,2.33,8.99,2.25,0.2,0.4,0.1,na
266,3,na,na,na,na,na,na,na,na,na,na,na,na,na,23,9,17,0.31,5.2,3.1,P,S,M,3,10,25,0.417193603,0.908817637,1,2004,0.41,1.2,0.4,0.05,0.12,0.04,0.04,0.1,0.03,0.01,0.01,0,-0.37675071,0.08278537,-0.387216143,-1.22184875,-0.886056648,-1.301029996,-1.301029996,-0.958607315,-1.397940009,-1.698970004,-1.698970004,-2,2.29,6.81,2.27,0.26,0.48,0.16,0.31
267,4,na,na,na,na,na,na,na,na,na,na,na,na,na,29,-16,12,0.43,2.7,1.7,P,S,M,3,10,31,0.508670944,0.860961016,1,2004,0.43,1.58,0.4,0.06,0.12,0.03,0.04,0.13,0.03,0.01,0.01,0,-0.356547324,0.201397124,-0.387216143,-1.15490196,-0.886056648,-1.397940009,-1.301029996,-0.853871964,-1.397940009,-1.698970004,-1.698970004,-2,2.22,8.19,2.05,0.36,0.57,0.14,0.17
268,2,na,na,na,na,na,na,na,na,na,na,na,na,na,31,17,25,0.36,3.9,1,P,S,M,3,na,37,0.594726687,0.803927962,2,2004,0.46,0.9,0.45,0.03,0.04,0.02,0.04,0.08,0.04,0,0,0,-0.327902142,-0.040958608,-0.337242168,-1.397940009,-1.301029996,-1.522878745,-1.301029996,-1.045757491,-1.301029996,-2,-2,-2,2.23,4.33,2.17,0.13,0.13,0.06,
269,2,na,na,na,na,na,na,na,na,na,na,na,na,na,29,10,21,0.03,0.8,0.6,P,S,M,3,10,40,0.635432301,0.772156584,2,2004,0.46,0.92,0.46,0.03,0.06,0.03,0.04,0.08,0.04,0,0,0,-0.327902142,-0.031517051,-0.327902142,-1.397940009,-1.15490196,-1.397940009,-1.301029996,-1.045757491,-1.301029996,-2,-2,-2,2.1,4.19,2.1,0.1,0.19,0.1,0.06
272,5,na,na,na,na,na,na,na,na,na,na,na,na,na,53,20,37,0,0,3,0,0,M,5,10,55,0.811539059,0.584298174,2,2004,1.02,3.46,0.69,0.4,0.5,0.1,0.11,0.35,0.07,0.05,0.07,0.01,0.012837225,0.540329475,-0.15490196,-0.387216143,-0.292429824,-0.958607315,-0.920818754,-0.443697499,-1.096910013,-1.22184875,-1.096910013,-1.698970004,4.19,14.26,2.85,1.62,2.03,0.41,0.3
276,4,na,na,na,na,na,na,na,na,na,na,na,na,na,43,21,33,0.12,0,Z,P,0,M,6,na,73,0.951056516,0.309016994,3,2004,3.6,10.02,2.51,2.05,2.26,0.57,0.19,0.56,0.14,0.02,0.04,0.01,0.557507202,1.001300933,0.401400541,0.31386722,0.356025857,-0.236572006,-0.698970004,-0.244125144,-0.823908741,-1.522878745,-1.301029996,-1.698970004,3.17,11.46,2.87,1.17,2.02,0.51,na
278,2,na,na,na,na,na,na,na,na,na,na,na,na,na,53,22,36,0,0,Z,0,0,M,6,na,80,0.98130647,0.192451582,3,2004,234,239.9,119.95,214,216.3,108.15,25,25.34,12.67,23.6,23.75,11.88,2.369234417,2.380048351,2.079036457,2.330434067,2.335076597,2.034066679,1.398113692,1.403977964,1.103119254,1.373095987,1.375846436,1.075181855,21.55,25.42,12.71,14.61,15.39,7.7,na
279,2,na,na,na,na,na,na,na,na,na,na,na,na,na,67,31,49,0,0,Z,0,0,M,6,na,83,0.989932495,0.141540295,3,2004,42,61,30.5,22,37.4,18.7,3.4,4.7,2.35,2,3.11,1.56,1.623352682,1.785401025,1.484442208,1.342620043,1.572987708,1.272073788,0.532754379,0.673020907,0.372912003,0.303196057,0.494154594,0.195899652,9.79,16.48,8.24,3.6,6.41,3.21,na
281,5,na,na,na,na,na,na,na,na,na,na,na,na,na,63,28,44,0,0,Z,0,0,M,6,na,90,0.999768502,0.021516097,3,2004,2.35,8.13,1.63,0.81,1.67,0.33,0.07,0.27,0.05,0.02,0.04,0.01,0.372912003,0.910624405,0.214843848,-0.086186148,0.225309282,-0.468521083,-1.096910013,-0.552841969,-1.22184875,-1.522878745,-1.301029996,-1.698970004,4,17.72,3.54,0.53,0.99,0.2,na
319,2,na,na,na,na,na,na,na,na,na,na,na,na,na,40,20,32,0,0,Z,0,0,M,6,na,350,-0.255353295,0.966847814,12,2004,0.66,1.32,0.66,0.07,0.13,0.07,0.04,0.08,0.04,0,0,0,-0.173925197,0.123851641,-0.173925197,-1.096910013,-0.853871964,-1.096910013,-1.301029996,-1.045757491,-1.301029996,-2,-2,-2,3.58,7.14,3.57,0.41,0.71,0.36,na
320,3,na,na,na,na,na,na,na,na,na,na,na,na,na,30,-3,12,0.38,4.9,2,P,S,M,3,3.33,355,-0.171293144,0.985220107,12,2004,0.6,1.63,0.54,0.12,0.21,0.07,0.04,0.11,0.04,0.01,0.02,0.01,-0.214670165,0.214843848,-0.259637311,-0.886056648,-0.657577319,-1.096910013,-1.301029996,-0.920818754,-1.301029996,-1.698970004,-1.522878745,-1.698970004,3.33,9.13,3.04,0.67,1.22,0.41,0.07
322,4,na,na,na,na,na,na,na,na,na,na,na,na,na,33,14,22,0.44,0,U,P,0,M,3,na,1,0.017213356,0.999851839,1,2005,0.55,2,0.5,0.05,0.12,0.03,0.05,0.17,0.04,0.01,0.01,0,-0.251811973,0.303196057,-0.292429824,-1.22184875,-0.886056648,-1.397940009,-1.22184875,-0.744727495,-1.301029996,-1.698970004,-1.698970004,-2,3.28,12.05,3.01,0.31,0.71,0.18,na
323,4,na,na,na,na,na,na,na,na,na,na,na,na,na,31,6,19,0.12,2,0.01,P,S,M,3,na,6,0.103101697,0.99467082,1,2005,0.52,1.97,0.49,0.06,0.13,0.03,0.05,0.18,0.05,0.01,0.02,0.01,-0.27572413,0.29666519,-0.301029996,-1.15490196,-0.853871964,-1.397940009,-1.22184875,-0.721246399,-1.22184875,-1.698970004,-1.522878745,-1.698970004,3.29,12.22,3.06,0.36,0.8,0.2,na
324,4,na,na,na,na,na,na,na,na,na,na,na,na,na,35,3,22,0.05,0.1,1,P,S,M,3,10,10,0.171293144,0.985220107,1,2005,0.54,1.89,0.47,0.17,0.23,0.06,0.05,0.18,0.05,0.01,0.02,0.01,-0.259637311,0.278753601,-0.318758763,-0.744727495,-0.619788758,-1.15490196,-1.22184875,-0.721246399,-1.22184875,-1.698970004,-1.522878745,-1.698970004,3.47,12.05,3.01,1.06,1.37,0.34,0.1
325,5,na,na,na,na,na,na,na,na,na,na,na,na,na,38,na,20,0.87,8.8,3.3,P,S,M,3,na,18,0.304921225,0.952377576,1,2005,0.46,2.22,0.44,0.08,0.22,0.04,0.05,0.24,0.05,0.01,0.04,0.01,-0.327902142,0.348304863,-0.346787486,-1.045757491,-0.638272164,-1.301029996,-1.22184875,-0.602059991,-1.22184875,-1.698970004,-1.301029996,-1.698970004,3.05,14.73,2.95,0.48,1.42,0.28,na
327,4,na,na,na,na,na,na,na,na,na,na,na,na,na,35,5,26,0,0,1,0,0,M,5,12.25,28,0.463550271,0.886070622,1,2005,0.47,1.77,0.44,0.14,0.23,0.06,0.05,0.19,0.05,0.01,0.01,0,-0.318758763,0.250420002,-0.346787486,-0.823908741,-0.619788758,-1.15490196,-1.22184875,-0.698970004,-1.22184875,-1.698970004,-1.698970004,-2,3.17,12.01,3,0.95,1.51,0.38,0.12
328,8,na,na,na,na,na,na,na,na,na,na,na,na,na,54,19,33,0.41,0.2,5.1,P,S,M,3,12.17,33,0.538005172,0.842941537,2,2005,538,825.94,103.24,519.2,756.81,94.6,87.3,149.03,18.63,87.03,147.87,18.48,2.730790348,2.916953758,2.01389006,2.715343048,2.8789926,1.975937042,1.941063988,2.173302842,1.270445908,1.939718882,2.169909442,1.266936911,49.27,93.58,11.7,44.2,63.21,5.75,0.62
330,2,na,na,na,na,na,na,na,na,na,na,na,na,na,34,20,29,0.48,4.8,1,P,S,M,3,11.67,51,0.769414827,0.638749422,2,2005,0.98,1.69,0.85,0.43,0.59,0.3,0.03,0.05,0.03,0.01,0.01,0.01,-0.004364805,0.230448921,-0.065501549,-0.356547324,-0.22184875,-0.508638306,-1.397940009,-1.22184875,-1.397940009,-1.698970004,-1.698970004,-1.698970004,3.02,5.59,2.8,0.71,0.97,0.49,0.12
331,3,na,na,na,na,na,na,na,na,na,na,na,na,na,36,13,26,0,0,1,0,0,M,5,12.4,54,0.801361088,0.598180914,2,2005,0.65,1.79,0.6,0.1,0.14,0.05,0.02,0.06,0.02,0,0,0,-0.180456064,0.255272505,-0.214670165,-0.958607315,-0.823908741,-1.22184875,-1.522878745,-1.15490196,-1.522878745,-2,-2,-2,2.83,7.74,2.58,0.46,0.63,0.21,0.12
332,3,na,na,na,na,na,na,na,na,na,na,na,na,na,34,13,25,0.1,1,U,P,S,M,3,12.22,58,0.840618406,0.541627821,2,2005,0.63,1.76,0.59,0.07,0.15,0.05,0.02,0.06,0.02,0,0,0,-0.193820026,0.247973266,-0.22184875,-1.096910013,-0.795880017,-1.22184875,-1.522878745,-1.15490196,-1.522878745,-2,-2,-2,2.75,7.71,2.57,0.29,0.6,0.2,na
