storm_num,num_days,startdatetime,enddatetime,num_events,theisen,p5max,p10max,p15max,p30max,p60max,ei,duration,intense,ap_1day,ap_3day,ap_5day,tmax,tmin,tmean,nws_prec,nws_snow,melt_snow,p,s,m,event_type,sweq,start_day,end_day,month,year,ptot_max,ptot_tot,ptot_avg,pstorm_max,pstorm_tot,pstorm_avg,stot_max,stot_tot,stot_avg,sstorm_max,sstorm_tot,sstorm_avg,qtot_max,qtot_tot,qtot_avg,qstorm_max,qstorm_tot,qstorm_avg,melt_water,total_water
37,2,6/10/91 3:15,6/10/91 8:05,1,0.345,0.24,0.21,0.208,0.16,0.125,0.341,4.833,0.071,0.08,0.08,0.08,NA,NA,NA,0.32,0,0,P,,,1,,6/10/91,6/11/91,6,1991,1.54,2.9,1.45,0.35,0.52,0.26,0.31,0.57,0.29,0.09,0.13,0.07,3.5,6.7,3.35,0.6,0.9,0.45,0,0.35
38,5,6/13/91 19:00,6/15/91 4:20,3,1.273,1.608,1.32,1.228,0.826,0.467,7.026,33.333,0.038,0,0.002,0.427,NA,NA,NA,1.03,0,0,P,,,1,,6/13/91,6/17/91,6,1991,2.85,7.65,1.53,1.67,2.13,0.43,0.81,1.63,0.33,0.6,0.68,0.14,5,18.2,3.64,2,3.2,0.64,0,1.27
39,2,7/1/91 1:55,7/1/91 4:45,1,0.253,0.324,0.282,0.268,0.228,0.171,0.381,2.833,0.089,0,0,0,88,68,79,0.26,0,0,P,,,1,,7/1/91,7/2/91,7,1991,1.87,3.61,1.81,0.16,0.19,0.1,0.31,0.6,0.3,0.02,0.02,0.01,3.3,6.3,3.15,0.3,0.3,0.15,0,0.25
40,4,7/11/91 19:45,7/12/91 11:25,1,0.925,0.516,0.438,0.388,0.32,0.3,2.067,15.667,0.059,0,0.033,0.12,85,62,75,1.2,0,0,P,,,1,,7/11/91,7/14/91,7,1991,7.9,11.97,2.99,6.4,6.53,1.63,2.06,2.8,0.7,1.79,1.82,0.46,3.9,13.3,3.33,0.6,0.7,0.18,0,0.93
41,2,7/17/91 4:45,7/17/91 19:55,1,1.052,0.828,0.612,0.54,0.336,0.257,2.545,15.167,0.069,0,0,0.066,91,68,78,1.38,0,0,P,,,1,,7/17/91,7/18/91,7,1991,6.71,7.98,3.99,5.51,5.58,2.79,1.7,1.94,0.97,1.48,1.5,0.75,3.7,7,3.5,0.6,0.8,0.4,0,1.05
42,4,7/20/91 5:30,7/22/91 4:20,2,1.803,0.876,0.624,0.696,0.464,0.328,4.796,46.833,0.038,0.01,1.155,1.182,88,67,78,2.94,0,0,P,,,1,,7/20/91,7/23/91,7,1991,54.69,85.78,21.45,53.6,77.06,19.27,21.17,30.63,7.66,20.97,28.85,7.21,6.6,19.1,4.78,3.7,8.1,2.03,0,1.8
43,3,7/27/91 12:35,7/28/91 17:55,1,0.589,0.216,0.21,0.18,0.13,0.099,0.415,29.333,0.02,0,0.006,0.008,74,50,64,0.56,0,0,P,,,1,,7/27/91,7/29/91,7,1991,2.12,5.74,1.91,0.7,0.96,0.32,0.38,1.02,0.34,0.15,0.2,0.07,3,8.2,2.73,0.3,0.5,0.17,0,0.59
44,4,8/7/91 14:30,8/8/91 9:50,1,2.372,0.588,0.558,0.488,0.4,0.346,6.64,19.333,0.123,0,0.014,0.02,86,58,68,2.45,0,0,P,,,1,,8/7/91,8/10/91,8,1991,34.54,44.41,11.1,33.95,37.37,9.34,10,12.77,3.19,9.93,11.05,2.76,8.2,18.6,4.65,5.5,6.6,1.65,0,2.37
45,4,8/16/91 17:20,8/17/91 1:35,1,0.238,0.3,0.27,0.248,0.234,0.183,0.36,8.25,0.029,0.04,0.04,0.04,83,57,72,0.35,0,0,P,,,1,,8/16/91,8/19/91,8,1991,1.81,6.61,1.65,0.14,0.27,0.07,0.56,1.78,0.45,0.1,0.22,0.06,3,11.7,2.93,0.3,0.5,0.13,0,0.24
46,2,9/8/91 9:50,9/9/91 3:45,2,0.87,0.468,0.444,0.384,0.322,0.294,1.818,17.917,0.049,0,0.005,0.005,85,64,75,1.01,0,0,P,,,1,,9/8/91,9/9/91,9,1991,3.2,4.47,2.24,2.11,2.29,1.15,0.86,1.06,0.53,0.69,0.72,0.36,3.1,6.1,3.05,0.5,0.9,0.45,0,0.87
47,2,9/11/91 6:20,9/11/91 21:25,1,0.815,0.468,0.366,0.332,0.278,0.257,1.471,15.083,0.054,0,0.87,0.87,72,57,64,0.8,0,0,P,,,1,,9/11/91,9/12/91,9,1991,3.9,5.17,2.59,2.74,2.85,1.43,0.86,1.06,0.53,0.68,0.7,0.35,3.1,6,3,0.4,0.6,0.3,0,0.82
48,3,9/13/91 23:45,9/14/91 14:10,1,0.816,1.308,1.026,0.784,0.43,0.244,2.709,14.417,0.057,0.005,0.82,1.041,82,64,72,0.8,0,0,P,,,1,,9/13/91,9/15/91,9,1991,9.2,11.65,3.88,8,8.09,2.7,2.5,2.88,0.96,2.32,2.34,0.78,4.1,9.8,3.27,1.3,1.5,0.5,0,0.82
49,3,9/24/91 2:10,9/24/91 11:55,1,0.335,0.12,0.102,0.1,0.09,0.082,0.161,9.75,0.034,0,0,0,62,36,48,0.57,0,0,P,,,1,,9/24/91,9/26/91,9,1991,1.18,3.47,1.16,0.17,0.36,0.12,0.16,0.47,0.16,0.02,0.04,0.01,2.7,8,2.67,0.4,0.9,0.3,0,0.34
50,2,10/5/91 16:00,10/6/91 2:10,1,0.205,0.096,0.09,0.084,0.08,0.068,0.082,10.167,0.02,0.188,0.195,0.198,47,34,41,0.43,0,0,P,,,1,,10/5/91,10/6/91,10,1991,1.03,2.02,1.01,0.12,0.2,0.1,0.14,0.28,0.14,0.02,0.04,0.02,3.1,5.9,2.95,0.3,0.3,0.15,0,0.21
51,5,10/23/91 21:45,10/24/91 0:50,1,0.811,1.368,1.224,1.096,0.846,0.635,5.675,3.083,0.263,0,0,0.005,71,36,48,0.96,0,0,P,,,1,,10/23/91,10/27/91,10,1991,12.16,17.9,3.58,10.64,11.18,2.24,2.9,4.01,0.8,2.66,2.99,0.6,5.2,17.7,3.54,2.1,2.4,0.48,0,0.81
52,3,10/31/91 11:30,11/1/91 21:20,1,2.839,3.588,3.378,2.336,1.324,0.771,27.874,33.833,0.084,0,0.093,0.093,38,14,26,3.11,NA,0,P,,,1,14.21%,10/31/91,11/2/91,10,1991,332.01,342.88,114.29,324.14,326.2,108.73,113.68,115.88,38.63,112.37,113.13,37.71,25,36,12,18.1,19.3,6.43,0,2.84
53,2,,,,,,,,,,,,,,,,26,-5,14,0,0,1,,,M,5,13.80%,11/7/91,11/8/91,11,1991,3.63,7,3.5,0.36,0.46,0.23,0.56,1.07,0.54,0.08,0.11,0.06,5.2,10.2,5.1,0.2,0.2,0.1,0.14,0.14
54,2,,,,,,,,,,,,,,,,47,29,36,0.12,NA,1,P,,M,3,16.54%,11/10/91,11/11/91,11,1991,2.92,5.53,2.77,0.87,1.43,0.72,0.42,0.79,0.4,0.13,0.21,0.11,5.7,11.4,5.7,0.7,1.4,0.7,0.17,0.17
55,4,11/14/91 14:25,11/15/91 7:35,1,0.693,0.252,0.222,0.232,0.21,0.191,0.87,17.167,0.04,0,0,0,50,29,38,0.56,0,4,P,,M,2,26.31%,11/12/91,11/15/91,11,1991,20.74,40.82,10.21,19.07,33.76,8.44,2.6,5.62,1.41,2.37,4.64,1.16,7.3,23,5.75,2.7,4.2,1.05,1.05,1.75
56,4,11/17/91 13:00,11/18/91 6:30,1,1.27,0.36,0.348,0.272,0.212,0.205,1.693,17.5,0.073,0,0.693,0.693,50,24,39,1.29,0,1,P,,M,2,38.00%,11/17/91,11/20/91,11,1991,40.18,78.14,19.54,31.98,54.26,13.57,7.85,16.93,4.23,6.89,13.67,3.42,10,27.6,6.9,4.5,7,1.75,0.38,1.65
57,2,,,,,,,,,,,,,,,,44,18,31,0.2,NA,N,P,,M,3,8.71%,11/22/91,11/23/91,11,1991,3.22,6.08,3.04,0.59,0.82,0.41,0.56,1.04,0.52,0.14,0.2,0.1,4.6,9.1,4.55,0.1,0.1,0.05,NA,NA
58,3,,,,,,,,,,,,,,,,29,-1,14,0.15,NA,N,P,,M,3,8.45%,11/24/91,11/26/91,11,1991,2.63,6.23,2.08,0.43,0.52,0.17,0.42,0.97,0.32,0.09,0.11,0.04,4.6,12.1,4.03,0.3,0.4,0.13,NA,NA
59,4,11/29/91 13:40,11/30/91 3:55,1,0.749,0.372,0.27,0.244,0.222,0.181,1.031,14.25,0.053,0,0.022,0.022,33,2,20,0.97,0,N,P,,,1,18.74%,11/29/91,12/2/91,11,1991,6.59,14.97,3.74,5.12,9.77,2.44,2.05,4.83,1.21,1.85,3.83,0.96,7,22.1,5.53,3,5.9,1.48,NA,NA
60,3,,,,,,,,,,,,,,,,18,-6,6,0.28,NA,N,P,,M,3,16.49%,12/3/91,12/5/91,12,1991,1.13,3.13,1.04,0.17,0.28,0.09,0.3,0.79,0.26,0.07,0.11,0.04,4.1,12.1,4.03,0.2,0.4,0.13,NA,NA
61,2,,,,,,,,,,,,,,,,46,20,36,0,0,N,,,M,7,24.43%,12/7/91,12/8/91,12,1991,0.89,1.78,0.89,0.09,0.18,0.09,0.19,0.37,0.19,0.04,0.07,0.04,4.5,8.7,4.35,0.3,0.3,0.15,NA,NA
62,1,,,,,,,,,,,,,,,,45,27,36,0,0,N,,,M,7,30.88%,12/10/91,12/10/91,12,1991,0.74,0.74,0.74,0.07,0.07,0.07,0.13,0.13,0.13,0.02,0.02,0.02,4.3,4.3,4.3,0.2,0.3,0.15,NA,NA
63,3,12/12/91 3:55,12/12/91 19:10,1,0.891,0.336,0.234,0.188,0.168,0.137,0.892,15.25,0.058,0,0,0,37,13,29,1.01,0,1,P,,M,2,37.12%,12/12/91,12/14/91,12,1991,8.04,11.9,3.97,7.37,8.57,2.86,2.23,3.13,1.04,2.12,2.68,0.89,7.5,17.8,5.93,3.4,5.3,1.77,0.37,1.26
64,4,,,,,,,,,,,,,,,,37,21,32,0.2,1,1,P,S,M,3,45.74%,12/20/91,12/23/91,12,1991,1.22,4.69,1.17,0.16,0.43,0.11,0.17,0.68,0.17,0.02,0.04,0.01,4.1,15.9,3.98,0.6,1.5,0.38,0.46,0.46
65,2,,,,,,,,,,,,,,,,36,15,27,0,0,U,,,M,8,64.07%,12/25/91,12/26/91,12,1991,1.04,2.07,1.04,0.04,0.07,0.04,0.17,0.33,0.17,0.01,0.01,0.01,3.7,7.4,3.7,0.1,0.2,0.1,NA,NA
66,3,,,,,,,,,,,,,,,,34,23,29,0,0,1,,,M,5,48.25%,12/27/91,12/29/91,12,1991,1,2.97,0.99,0.02,0.03,0.01,0.17,0.5,0.17,0,0,0,3.6,10.8,3.6,0,0,0,0.48,0.48
67,6,,,,,,,,,,,,,,,,38,28,32,0.01,0,4,P,,M,5,38.45%,12/30/91,1/4/92,12,1991,0.97,5.64,0.94,0.07,0.13,0.02,0.18,1.04,0.17,0.01,0.02,0,3.6,21.5,3.58,0.2,0.3,0.05,1.54,1.54
68,3,,,,,,,,,,,,,,,,36,12,27,0.15,0,U,P,,M,3,35.44%,1/8/92,1/10/92,1,1992,0.85,2.45,0.82,0.06,0.09,0.03,0.18,0.53,0.18,0.01,0.02,0.01,3.4,10,3.33,0.2,0.2,0.07,NA,NA
69,2,,,,,,,,,,,,,,,,44,13,32,0,0,Z,,,M,6,32.86%,1/12/92,1/13/92,1,1992,0.78,1.55,0.78,0.07,0.13,0.07,0.18,0.36,0.18,0.01,0.02,0.01,3.3,6.6,3.3,0.2,0.4,0.2,NA,NA
70,1,1/22/92 12:55,1/22/92 22:00,1,0.256,0.132,0.114,0.096,0.08,0.058,0.108,9.083,0.028,0.005,0.005,0.005,36,24,30,0,0,0,P,,,1,32.86%,1/22/92,1/22/92,1,1992,0.76,0.76,0.76,0.07,0.07,0.07,0.2,0.2,0.2,0.02,0.02,0.02,3.5,3.5,3.5,0.3,0.3,0.15,0,0.26
71,3,,,,,,,,,,,,,,,,35,6,18,0.83,NA,N,P,,M,3,25.28%,1/23/92,1/25/92,1,1992,0.69,1.99,0.66,0.03,0.04,0.01,0.18,0.5,0.17,0.01,0.02,0.01,3.2,9.2,3.07,0.1,0.2,0.07,NA,NA
72,2,,,,,,,,,,,,,,,,37,22,31,0,0,N,,,M,7,32.50%,1/31/92,2/1/92,1,1992,0.69,1.34,0.67,0.05,0.06,0.03,0.14,0.27,0.14,0.01,0.01,0.01,3.2,6.2,3.1,0.2,0.2,0.1,NA,NA
73,4,,,,,,,,,,,,,,,,43,16,33,0,0,2,,,M,5,34.05%,2/3/92,2/6/92,2,1992,0.73,2.83,0.71,0.08,0.29,0.07,0.14,0.51,0.13,0.02,0.05,0.01,3.4,13.1,3.28,0.4,1.5,0.38,0.68,0.68
74,3,,,,,,,,,,,,,,,,36,9,25,0,0,U,,,M,8,28.20%,2/10/92,2/12/92,2,1992,0.59,1.74,0.58,0.07,0.16,0.05,0.09,0.26,0.09,0.02,0.03,0.01,2.7,8,2.67,0.3,0.7,0.23,NA,NA
75,4,,,,,,,,,,,,,,,,40,28,35,0,0,0.5,,,M,5,26.45%,2/15/92,2/18/92,2,1992,4.9,7.19,1.8,4.25,4.83,1.21,0.45,0.85,0.21,0.34,0.49,0.12,4.1,12.4,3.1,1.2,1.6,0.4,0.13,0.13
76,3,,,,,,,,,,,,,,,,39,19,31,0.24,2.5,1,P,S,M,3,26.86%,2/19/92,2/21/92,2,1992,0.65,1.74,0.58,0.03,0.03,0.01,0.11,0.27,0.09,0.01,0.02,0.01,2.9,8,2.67,0.2,0.3,0.1,0.27,0.27
77,7,,,,,,,,,,,,,,,,60,21,38,0.13,NA,4,P,,M,5,26.65%,2/25/92,3/2/92,2,1992,68.18,124.72,17.82,64.85,103.81,14.83,15.72,29.32,4.19,15.28,27,3.86,8.1,36.6,5.23,3.5,9.8,0.82,1.07,1.07
78,5,3/3/92 19:00,3/4/92 6:10,1,0.286,0.336,0.246,0.216,0.216,0.154,0.388,11.167,0.026,0,0,0,46,33,41,0.38,0,0,P,,,1,,3/3/92,3/7/92,3,1992,12.15,24.83,4.97,8.86,12.58,2.52,1.81,7.24,1.45,0.8,1.63,0.33,6.7,28,5.6,1.5,2.8,0.56,0,0.29
79,3,3/8/92 22:40,3/9/92 19:00,1,0.841,0.372,0.372,0.348,0.308,0.25,1.673,20.333,0.041,0.005,0.022,0.092,44,6,27,0.81,4,U,P,S,M,2,27.36%,3/8/92,3/10/92,3,1992,46.49,51.16,17.05,44.14,45.27,15.09,20.89,24.44,8.15,19.37,20.11,6.7,8.8,19.1,6.37,3.7,4.1,1.37,NA,NA
80,3,,,,,,,,,,,,,,,,29,10,19,0.03,NA,1,P,,M,3,15.76%,3/11/92,3/13/92,3,1992,2.35,5.78,1.93,0.56,0.79,0.26,1.52,3.94,1.31,0.64,0.98,0.33,5.1,14.3,4.77,0.2,0.2,0.07,0.16,0.16
81,3,,,,,,,,,,,,,,,,44,20,30,0.02,0,1,P,,M,3,13.45%,3/14/92,3/16/92,3,1992,1.32,3.41,1.14,0.1,0.11,0.04,0.72,1.56,0.52,0.13,0.14,0.05,4.6,13.4,4.47,0.3,0.3,0.1,0.13,0.13
82,3,,,,,,,,,,,,,,,,49,23,35,0.03,0,1,P,,M,3,12.50%,3/17/92,3/19/92,3,1992,0.99,2.89,0.96,0.06,0.08,0.03,0.35,1.01,0.34,0.03,0.04,0.01,4.6,13.4,4.47,0.3,0.7,0.23,0.13,0.13
83,5,,,,,,,,,,,,,,,,63,10,38,0.18,NA,1,P,,M,3,12.94%,3/21/92,3/25/92,3,1992,0.95,4.47,0.89,0.1,0.22,0.04,0.32,1.51,0.3,0.03,0.08,0.02,4.4,20.8,4.16,0.4,0.8,0.16,0.13,0.13
84,4,3/28/92 16:55,3/30/92 1:45,1,0.425,0.144,0.072,0.068,0.05,0.042,0.105,32.833,0.013,0,0,0,53,24,36,0.59,0,0,P,,,1,18.33%,3/28/92,3/31/92,3,1992,1.03,3.7,0.93,0.24,0.48,0.12,0.34,1.21,0.3,0.08,0.19,0.05,4.8,17.4,4.35,1.1,1.8,0.45,0,0.43
85,5,,,,,,,,,,,,,,,,70,23,45,0,0,Z,,,M,6,,4/2/92,4/6/92,4,1992,0.74,3.3,0.66,0.08,0.22,0.04,0.23,0.96,0.19,0.04,0.09,0.02,4,19.2,3.84,0.1,0.1,0.02,NA,NA
86,3,4/15/92 3:05,4/16/92 5:40,2,0.98,0.672,0.636,0.616,0.478,0.355,2.481,26.583,0.037,0,0.005,0.073,49,35,43,1.14,0,0,P,,,1,,4/15/92,4/17/92,4,1992,6.63,13.89,4.63,6.25,11.65,3.88,1.28,2.14,0.71,1.19,1.76,0.59,5.4,14.6,4.87,1.9,3.4,1.13,0,0.98
87,4,4/18/92 22:00,4/20/92 23:40,2,1.724,1.152,0.996,0.788,0.502,0.374,5.245,49.667,0.035,0,0.106,0.982,67,34,53,2.07,0,0,P,,,1,,4/18/92,4/21/92,4,1992,106.56,136.23,34.06,102.61,125.37,31.34,50.75,58.25,14.56,49.85,56.05,14.01,8.9,26.2,6.55,2.9,5.8,1.45,0,1.72
88,3,5/16/92 10:50,5/17/92 2:45,1,1.668,2.196,2.07,1.92,1.81,1.141,25.802,15.917,0.105,0,0.022,0.037,85,50,64,1.89,0,0,P,,,1,,5/16/92,5/18/92,5,1992,109.37,121.74,40.58,107.95,111.26,37.09,54.51,57.54,19.18,54.11,55.78,18.59,6.7,16.1,5.37,3.4,5.4,1.8,0,1.67
89,4,5/21/92 15:00,5/22/92 19:35,2,1.295,1.728,1.374,1.304,1.026,0.575,9.961,28.583,0.045,0,0,1.572,84,45,64,0.58,0,0,P,,,1,,5/21/92,5/24/92,5,1992,37.28,74.94,18.74,33.2,63.56,15.89,13.59,28.89,7.22,13.14,26.87,6.72,5.7,19.3,4.83,2.1,4.3,1.08,0,1.3
90,5,6/16/92 8:15,6/17/92 23:40,3,1.433,1.452,1.248,1.024,0.662,0.403,6.209,39.417,0.036,0,0.179,0.179,78,46,64,1.55,0,0,P,,,1,,6/16/92,6/20/92,6,1992,9.9,21.08,4.22,7.79,12.35,2.47,3.72,7.05,1.41,3.03,4.44,0.89,4.5,18.9,3.78,0.8,2,0.4,0,1.43
91,4,6/23/92 16:05,6/24/92 6:35,1,0.236,0.9,0.864,0.616,0.352,0.192,0.633,14.5,0.016,0.008,0.008,0.041,75,53,64,0.31,0,0,P,,,1,,6/23/92,6/26/92,6,1992,1.84,6.49,1.62,0.7,1.57,0.39,0.49,1.36,0.34,0.24,0.38,0.1,3.5,12.7,3.18,0.5,1.1,0.28,0,0.24
92,4,7/2/92 5:50,7/2/92 6:40,1,0.727,4.224,3.318,2.54,1.418,-9,10.318,0.833,0.872,0,0,0.102,81,60,70,0.52,0,0,P,,,1,,7/2/92,7/5/92,7,1992,9.93,13.26,3.32,8.84,9.16,2.29,4.47,5.33,1.33,4.24,4.47,1.12,4.6,13.9,3.48,1.8,2.5,0.63,0,0.73
93,3,7/8/92 2:55,7/8/92 7:40,1,0.317,0.372,0.336,0.312,0.292,0.23,0.62,4.75,0.067,0,0,0.003,84,65,73,0.4,0,0,P,,,1,,7/8/92,7/10/92,7,1992,1.13,3.22,1.07,0.19,0.27,0.09,0.45,0.91,0.3,0.28,0.38,0.13,3.4,9.5,3.17,0.5,0.7,0.23,0,0.32
94,2,7/13/92 12:50,7/13/92 19:20,1,1.312,0.72,0.69,0.676,0.642,0.586,6.653,6.5,0.202,0,0.125,0.176,70,56,64,2.78,0,0,P,,,1,,7/13/92,7/14/92,7,1992,21.05,22.69,11.35,19.7,19.99,10,7.27,7.84,3.92,6.83,6.96,3.48,5.9,10.1,5.05,2.2,2.7,1.35,0,1.31
95,2,7/22/92 8:50,7/22/92 21:15,1,1.233,0.432,0.372,0.356,0.304,0.283,2.494,12.417,0.099,0,0.075,0.088,73,45,61,0.99,0,0,P,,,1,,7/22/92,7/23/92,7,1992,5.83,7.3,3.65,4.68,5,2.5,1.88,2.71,1.36,1.44,1.83,0.92,4.9,9.1,4.55,1.4,2.1,1.05,0,1.23
96,4,8/1/92 17:45,8/2/92 3:45,1,1.388,2.34,1.938,1.66,1.568,0.935,18.814,10,0.139,0,0,0.018,85,51,70,NA,NA,0,P,,,1,,8/1/92,8/4/92,8,1992,51.06,76.76,19.19,50.09,73.06,18.27,18.46,24.77,6.19,18.36,24.13,6.03,5.5,17.9,4.48,2.5,5.3,1.33,0,1.39
97,4,8/7/92 10:40,8/7/92 14:05,1,0.396,0.396,0.378,0.344,0.266,0.215,0.705,3.417,0.116,0.053,0.053,0.101,91,59,75,NA,NA,0,P,,,1,,8/7/92,8/10/92,8,1992,1.02,3.55,0.89,0.13,0.29,0.07,0.22,0.71,0.18,0.03,0.07,0.02,4,14.1,3.53,0.6,1.3,0.33,0,0.4
98,1,9/2/92 4:15,9/2/92 17:00,1,0.407,0.24,0.222,0.204,0.18,0.143,0.43,12.75,0.032,0,0,0.005,68,64,66,0.1,0,0,P,,,1,,9/2/92,9/2/92,9,1992,1.38,1.38,1.38,0.09,0.09,0.09,0.14,0.14,0.14,0,0,0,3.1,3.1,3.1,0.2,0.2,0.1,0,0.41
99,3,9/4/92 8:50,9/6/92 2:50,2,1.114,2.784,2.238,1.888,1.228,0.651,9.174,42,0.027,0.005,0.412,0.412,84,54,68,1.2,0,0,P,,,1,,9/4/92,9/6/92,9,1992,7.39,14.9,4.97,6.19,11.21,3.74,2.59,5.02,1.67,2.12,3.94,1.31,3.9,10.6,3.53,0.7,1.3,0.43,0,1.11
100,4,9/9/92 2:10,9/9/92 13:00,1,0.492,0.924,0.72,0.628,0.446,0.357,1.61,10.833,0.045,0,0.058,1.169,73,45,61,0.48,0,0,P,,,1,,9/9/92,9/12/92,9,1992,3.72,7.33,1.83,2.93,4.11,1.03,1.08,2.21,0.55,0.84,1.37,0.34,3.9,12.6,3.15,0.9,1.2,0.3,0,0.49
101,2,9/13/92 20:35,9/14/92 9:45,1,0.812,0.624,0.522,0.444,0.326,0.242,1.84,13.167,0.062,0.003,0.003,0.498,78,61,70,0.85,0,0,P,,,1,,9/13/92,9/14/92,9,1992,6.39,7.21,3.61,0,0,0,1.45,1.63,0.82,1.17,1.17,0.59,4.5,7.3,3.65,1.2,1.3,0.65,0,0.81
102,4,9/15/92 23:45,9/16/92 12:00,1,4.348,1.848,1.794,1.616,1.398,1.122,52.348,12.25,0.355,0,0.815,0.815,81,49,67,3.62,0,0,P,,,1,,9/15/92,9/18/92,9,1992,1787.79,2316.86,579.22,1781.4,2298.26,574.57,906.01,908.31,227.08,905.73,906.87,226.72,63,79.5,19.88,59.7,62.5,15.63,0,4.35
103,6,10/31/92 23:55,11/3/92 0:10,1,1.334,0.276,0.24,0.228,0.186,0.143,1.372,48.25,0.028,0,0,0,46,28,36,1.61,0,0,P,,,1,10.21%,10/31/92,11/5/92,10,1992,23.38,36.2,6.03,19.7,20.71,3.45,2.14,4.1,0.68,1.59,1.69,0.28,8.3,32.5,5.42,3.2,4.6,0.77,0,1.33
104,5,11/19/92 16:55,11/21/92 4:10,1,1.553,0.336,0.264,0.228,0.188,0.145,1.636,35.25,0.044,0,0,0,44,30,37,1.67,0,0,P,,,1,,11/19/92,11/23/92,11,1992,43.02,73.25,14.65,42.11,64.7,12.94,2.72,4.81,0.96,2.55,3.66,0.73,9.8,33.8,6.76,5.9,12.1,2.42,0,1.55
105,5,12/13/92 23:50,12/15/92 11:45,1,0.434,0.144,0.09,0.088,0.056,0.047,0.124,35.917,0.012,0,0,0,39,16,32,0.51,1,2,P,S,M,2,16.02%,12/13/92,12/17/92,12,1992,3.69,9.1,1.82,2.61,5.35,1.07,0.23,0.89,0.18,0.11,0.24,0.05,4.5,19.8,3.96,1.2,2.8,0.56,0.32,0.75
106,4,,,,,,,,,,,,,,,,39,6,23,0.18,2,1,P,S,M,3,11.63%,12/19/92,12/22/92,12,1992,0.93,3.55,0.89,0.18,0.34,0.09,0.15,0.58,0.15,0.03,0.05,0.01,3.5,13.3,3.33,0.7,1.4,0.35,0.12,0.12
107,3,,,,,,,,,,,,,,,,34,-9,13,0.28,NA,1,P,S,M,3,15.10%,12/29/92,12/31/92,12,1992,0.95,2.71,0.9,0.06,0.16,0.05,0.16,0.46,0.15,0.01,0.02,0.01,3.8,10.9,3.63,0.3,0.8,0.27,0.15,0.15
108,2,,,,,,,,,,,,,,,,30,21,26,0.91,9,N,P,S,M,3,13.15%,1/12/93,1/13/93,1,1993,0.78,1.55,0.78,0.06,0.11,0.06,0.15,0.3,0.15,0.01,0.02,0.01,3.4,6.8,3.4,0.2,0.4,0.2,NA,NA
109,4,,,,,,,,,,,,,,,,41,-10,23,0.49,0,1,P,,M,3,11.36%,1/19/93,1/22/93,1,1993,0.66,2.46,0.62,0.04,0.1,0.03,0.13,0.49,0.12,0.01,0.01,0,3.1,11.4,2.85,0.2,0.4,0.1,0.11,0.11
110,6,,,,,,,,,,,,,,,,40,-4,19,0.09,NA,6,P,,M,3,18.81%,1/24/93,1/29/93,1,1993,0.66,3.59,0.6,0.08,0.14,0.02,0.13,0.73,0.12,0.01,0.01,0,3.3,17.9,2.98,0.5,0.8,0.13,1.13,1.13
111,5,,,,,,,,,,,,,,,,47,4,31,0,0,1,,,M,5,22.81%,1/30/93,2/3/93,1,1993,0.67,3.11,0.62,0.08,0.18,0.04,0.14,0.65,0.13,0.02,0.05,0.01,3.5,16.4,3.28,0.5,1.2,0.24,0.23,0.23
112,3,,,,,,,,,,,,,,,,29,-3,15,0.48,NA,U,P,,M,3,21.53%,2/21/93,2/23/93,2,1993,0.57,1.63,0.54,0.03,0.06,0.02,0.12,0.35,0.12,0.01,0.01,0,3.5,10.1,3.37,0.2,0.4,0.13,NA,NA
113,5,,,,,,,,,,,,,,,,47,25,35,0,0,2,,,M,5,25.84%,3/2/93,3/6/93,3,1993,0.92,4,0.8,0.13,0.41,0.08,0.19,0.83,0.17,0.03,0.09,0.02,3.9,18.3,3.66,0.2,0.4,0.08,0.52,0.52
114,4,,,,,,,,,,,,,,,,42,14,30,0.51,3.3,3,P,S,M,3,24.29%,3/8/93,3/11/93,3,1993,4.98,16.04,4.01,2.34,6.46,1.62,0.8,2.01,0.5,0.3,0.65,0.16,5,18.5,4.63,1,2.7,0.68,0.73,0.73
115,3,,,,,,,,,,,,,,,,41,4,21,0,0,U,,,M,8,26.57%,3/15/93,3/17/93,3,1993,2.31,5.92,1.97,1.32,2.96,0.99,0.63,1.35,0.45,0.43,0.83,0.28,4.1,11.1,3.7,0.7,1.2,0.4,NA,NA
116,4,,,,,,,,,,,,,,,,46,29,35,0.09,1,6,P,S,M,3,26.88%,3/21/93,3/24/93,3,1993,21.23,24.3,6.08,20.21,20.23,5.06,1.39,2.24,0.56,1.12,1.23,0.31,4.9,16.3,4.08,1.1,1.2,0.3,1.61,1.61
117,5,,,,,,,,,,,,,,,,65,29,43,0,0,2,,,M,5,31.42%,3/25/93,3/29/93,3,1993,57.93,169.76,33.95,39.2,71.17,14.23,8.32,24.62,4.92,6.45,12.01,2.4,8.2,36.1,7.22,1.9,3.8,0.76,0.63,0.63
118,3,3/30/93 12:30,3/31/93 17:00,1,1.598,0.312,0.276,0.256,0.226,0.215,2.187,28.5,0.056,0,0,0,57,24,39,1.58,NA,2,P,,M,2,16.00%,3/30/93,4/1/93,3,1993,237.9,276.86,92.29,230.5,240.86,80.29,84.13,90.42,30.14,83.11,84.88,28.29,21,38.5,12.83,13,14.9,4.97,0.32,1.92
119,1,,,,,,,,,,,,,,,,48,20,34,0,0,Z,,,M,6,12.00%,4/3/93,4/3/93,4,1993,5.35,5.35,5.35,1.69,1.69,1.69,0.78,0.78,0.78,0.1,0.1,0.1,7.3,7.3,7.3,1,1,0.5,NA,NA
