date	phos_tot	solids_tot	q_tot	phos_storm	solids_storm	q_storm
9/11/1992	3.36	2.75	7.2	0	0	0
9/12/1992	3.26	2.63	7.2	0.09	0.12	0
9/13/1992	3.17	2.51	7.2	0	0	0
9/14/1992	19.74	3.11	9.5	16.57	0.6	1.5
9/15/1992	7.25	2.33	8	0	0	0
9/16/1992	3257.14	1650.35	140	3249.89	1648.02	132
9/17/1992	35.59	11.54	18	28.34	9.21	6
9/18/1992	14.21	6.47	14	8.67	2.9	2
9/19/1992	7.68	4.65	12	2.14	1.08	0
9/20/1992	5.54	3.57	11	0	0	1.7
9/21/1992	5.14	2.96	10	1.09	1.1	0.7
9/22/1992	4.43	2.28	9.3	0.38	0.42	0
9/23/1992	4.05	1.86	8.9	0	0	0.4
9/24/1992	3.8	1.56	8.8	0.43	0.46	0.3
9/25/1992	3.5	1.28	8.5	0.13	0.18	0
9/26/1992	3.37	1.1	8.6	0	0	0.5
9/27/1992	3.14	0.91	8.4	0.48	0.29	0.3
9/28/1992	2.91	0.76	8.1	0.25	0.14	0
9/29/1992	2.66	0.62	7.8	0	0	0
9/30/1992	2.6	0.54	8	0.14	0.06	0.2
10/1/1992	2.53	0.49	7.9	0.07	0.01	0.1
10/2/1992	2.46	0.48	7.9	0	0	0.2
10/3/1992	2.39	0.47	7.8	0.18	0.03	0.1
10/4/1992	2.3	0.45	7.7	0.09	0.01	0
10/5/1992	2.21	0.44	7.6	0	0	0.1
10/6/1992	2.14	0.42	7.5	0.02	0	0
10/7/1992	2.12	0.42	7.6	0	0	0.1
10/8/1992	2.85	0.54	8	0.73	0.12	0
10/9/1992	2.95	0.52	8.1	0.49	0.16	0.1
10/10/1992	2.74	0.44	8.1	0.28	0.08	0.1
10/11/1992	2.46	0.36	7.8	0	0	0.2
10/12/1992	2.28	0.3	7.8	0.22	0.05	0.2
10/13/1992	2.09	0.26	7.6	0.03	0.01	0
10/14/1992	2.06	0.25	7.6	0	0	0
10/15/1992	2.06	0.25	7.6	0.05	0.01	0
10/16/1992	2.06	0.25	7.6	0.05	0.01	0
10/17/1992	2.01	0.24	7.4	0	0	0
10/18/1992	2.01	0.24	7.4	0	0	0
10/19/1992	2.05	0.25	7.6	0.04	0.01	0.2
10/20/1992	2.21	0.34	8.2	0.2	0.1	0.1
10/21/1992	4.4	0.74	8.3	1.07	0	0.2
10/22/1992	3.43	0.9	8.1	0.1	0.16	0
10/23/1992	3.33	0.89	8	0	0.15	0.1
10/24/1992	3.19	0.87	7.9	0.14	0	0
10/25/1992	3.16	0.88	8	0.11	0.01	0.1
10/26/1992	3.05	0.87	7.9	0	0	0.2
10/27/1992	2.92	0.85	7.7	0.03	0	0
10/28/1992	2.91	0.85	7.7	0.02	0	0
10/29/1992	2.89	0.85	7.6	0	0	0
10/30/1992	2.94	0.86	7.8	0	0	0.2
10/31/1992	3.04	0.89	8	0.1	0.03	0.4
11/1/1992	12.8	3.64	10	9.86	2.78	0
11/2/1992	67.55	23.71	17	58.81	20.8	7
11/3/1992	18.96	7.03	13	10.22	4.12	3
11/4/1992	8.74	2.91	10	0	0	0.6
11/5/1992	7.37	2.33	9.8	1.32	0.58	0.4
11/6/1992	6.6	2	9.4	0.55	0.25	0
11/7/1992	6.05	1.75	9.2	0	0	0.1
11/8/1992	5.62	1.55	9.1	0.67	0.3	0
11/9/1992	5.3	1.4	9.1	0.35	0.15	0
11/10/1992	4.95	1.25	9.1	0	0	0.3
11/11/1992	4.51	1.09	8.8	0.61	0.23	0
11/12/1992	4.22	0.97	8.8	0.32	0.11	0
11/13/1992	3.9	0.86	8.7	0	0	0.3
11/14/1992	3.6	0.76	8.6	0.56	0.18	0.2
11/15/1992	3.3	0.66	8.4	0.26	0.08	0
11/16/1992	3.04	0.58	8.2	0	0	0.1
11/17/1992	2.81	0.52	8.1	0.16	0.05	0
11/18/1992	2.65	0.47	8.1	0	0	0
11/19/1992	3.21	0.57	8.3	0.56	0.1	0
11/20/1992	79.57	25.85	19	69.66	22.03	10.7
11/21/1992	41.34	15.12	15	31.43	11.3	6.7
11/22/1992	9.91	3.82	11	0	0	1
11/23/1992	6.58	2.64	11	2.95	1.09	1
11/24/1992	4.51	1.89	10	0.88	0.34	0
11/25/1992	3.63	1.55	9.6	0	0	0.7
11/26/1992	3.51	1.48	9.3	0.18	0.11	0.4
11/27/1992	3.35	1.39	8.9	0.02	0.02	0
11/28/1992	3.33	1.37	8.8	0	0	0.1
11/29/1992	3.31	1.34	8.7	0.14	0.09	0
11/30/1992	3.29	1.32	8.7	0.12	0.07	0
12/1/1992	3.17	1.25	8.4	0	0	0.1
12/2/1992	3.14	1.22	8.3	0.02	0.04	0
12/3/1992	3.14	1.21	8.3	0.02	0.03	0
12/4/1992	3.12	1.18	8.3	0	0	0.3
12/5/1992	3.05	1.14	8.1	0.02	0.03	0.1
12/6/1992	3.03	1.12	8	0	0.01	0
12/7/1992	3.05	1.11	8.1	0.02	0	0
12/8/1992	3.05	1.1	8.1	0	0.02	0
12/9/1992	3.05	1.09	8.1	0	0.01	0
12/10/1992	3.08	1.08	8.1	0.03	0	0
12/11/1992	3.14	1.09	8.3	0.09	0.06	0.2
12/12/1992	3.06	1.05	8.1	0.01	0.02	0
12/13/1992	3.05	1.03	8.1	0	0	0
12/14/1992	3.52	1.06	8.4	0	0	0.3
12/15/1992	7.19	1.26	9.5	3.67	0.2	1.4
12/16/1992	8.71	1.42	10	5.19	0.36	1.2
12/17/1992	7.15	1.22	9.2	1.13	0.14	0.4
12/18/1992	6.6	1.15	8.8	0.58	0.07	0
12/19/1992	6.02	1.08	8.4	0	0	0.1
12/20/1992	5.75	1.05	8.3	0.43	0.03	0
12/21/1992	5.53	1.04	8.3	0.21	0.02	0
12/22/1992	5.32	1.02	8.3	0	0	0.7
12/23/1992	4.94	0.97	8	0.94	0.14	0.4
12/24/1992	4.51	0.91	7.6	0.51	0.08	0
12/25/1992	4	0.83	7	0	0	0
12/26/1992	3.98	0.84	7.3	0.2	0	0.3
12/27/1992	3.93	0.85	7.4	0.15	0.01	0.4
12/28/1992	3.78	0.84	7.4	0	0	0
12/29/1992	3.64	0.83	7.4	0.38	0.05	0
12/30/1992	3.5	0.81	7.4	0.24	0.03	0
12/31/1992	3.26	0.78	7.2	0	0	0.4
1/1/1993	2.96	0.72	6.8	0.08	0	0
1/2/1993	2.88	0.72	6.9	0	0	0.1
1/3/1993	2.88	0.74	7.1	0	0.02	0.2
1/4/1993	2.8	0.73	7.2	0.36	0.06	0.3
1/5/1993	2.59	0.69	6.9	0.15	0.02	0
1/6/1993	2.44	0.67	6.8	0	0	0.4
1/7/1993	2.28	0.64	6.6	0.23	0.04	0.2
1/8/1993	2.13	0.61	6.4	0.08	0.01	0
1/9/1993	2.05	0.6	6.4	0	0	0
1/10/1993	1.98	0.6	6.4	0.07	0.01	0
1/11/1993	1.91	0.59	6.4	0	0	0
1/12/1993	1.91	0.61	6.7	0	0.02	0
1/13/1993	1.88	0.61	6.9	0.21	0.04	0.2
1/14/1993	1.79	0.6	6.8	0.12	0.03	0.1
1/15/1993	1.67	0.57	6.6	0	0	0.6
1/16/1993	1.51	0.53	6.2	0.2	0.05	0.2
1/17/1993	1.41	0.5	6	0.1	0.02	0
1/18/1993	1.31	0.48	5.8	0	0	0
1/19/1993	1.35	0.5	6.2	0	0	0.4
1/20/1993	1.51	0.57	6.9	0.16	0.07	1.1
1/21/1993	1.58	0.6	7.1	0.23	0.1	0
1/22/1993	1.63	0.63	7.2	0.14	0.05	0.1
1/23/1993	1.67	0.65	7.3	0.18	0.07	0.2
1/24/1993	1.49	0.58	6.4	0	0	0
1/25/1993	1.51	0.6	6.4	0	0	0
1/26/1993	1.63	0.65	6.8	0.12	0.05	0.4
1/27/1993	1.65	0.67	6.8	0.14	0.07	0.2
1/28/1993	1.63	0.66	6.6	0	0	0
1/29/1993	1.75	0.72	7	0.12	0.06	0.4
1/30/1993	1.72	0.72	6.8	0.09	0.06	0
1/31/1993	1.88	0.79	7.3	0	0	0.5
2/1/1993	1.94	0.82	7.4	0.06	0.03	0.6
2/2/1993	1.91	0.82	7.2	0.03	0.03	0
2/3/1993	1.94	0.84	7.2	0	0	0
2/4/1993	1.98	0.86	7.3	0.04	0.02	0.1
2/5/1993	2.06	0.9	7.4	0.12	0.06	0
2/6/1993	2.09	0.92	7.4	0	0	0
2/7/1993	2.12	0.95	7.4	0.03	0.03	0
2/8/1993	2.17	0.98	7.5	0.08	0.06	0
2/9/1993	2.25	1.02	7.6	0	0	0.1
2/10/1993	2.28	1.04	7.6	0.03	0.02	0.1
2/11/1993	2.32	1.07	7.6	0.07	0.05	0
2/12/1993	2.37	1.11	7.7	0	0	0.1
2/13/1993	2.45	1.16	7.9	0.08	0.05	0.3
2/14/1993	2.41	1.15	7.6	0.04	0.04	0.4
2/15/1993	2.38	1.14	7.4	0.11	0.09	0.2
2/16/1993	2.33	1.11	7.2	0.06	0.06	0
2/17/1993	2.27	1.05	7	0	0	0.4
2/18/1993	2.14	0.95	6.6	0	0	0
2/19/1993	2.27	0.98	7	0.13	0.03	0.4
2/20/1993	2.46	1.02	7.6	0.32	0.07	0
2/21/1993	2.48	1	7.6	0.02	0.07	0
2/22/1993	2.48	0.96	7.6	0.02	0.03	0
2/23/1993	2.46	0.93	7.6	0	0	0.2
2/24/1993	2.4	0.87	7.4	0	0.06	0
2/25/1993	2.4	0.84	7.4	0	0.03	0
2/26/1993	2.4	0.81	7.4	0	0	0
2/27/1993	2.41	0.79	7.4	0	0.04	0
2/28/1993	2.41	0.76	7.4	0	0.01	0
3/1/1993	2.44	0.75	7.5	0.03	0	0
3/2/1993	2.48	0.74	7.6	0	0.03	0.1
3/3/1993	2.5	0.72	7.7	0.02	0.01	0.2
3/4/1993	2.57	0.71	7.9	0.09	0	0.1
3/5/1993	2.54	0.68	7.8	0	0.01	0
3/6/1993	2.6	0.67	8	0.06	0	0.2
3/7/1993	3.52	1.06	8.6	0.98	0.39	0
3/8/1993	4.53	1.23	9.3	0.47	0.15	0.7
3/9/1993	4.24	1.15	9.1	0.18	0.07	0.5
3/10/1993	4.06	1.08	8.9	0	0	0.7
3/11/1993	3.75	0.98	8.5	0.52	0.16	0.3
3/12/1993	3.5	0.9	8.2	0.27	0.08	0
3/13/1993	3.23	0.82	7.8	0	0	0.6
3/14/1993	2.89	0.73	7.2	0	0	0
3/15/1993	2.96	0.73	7.6	0.07	0	0.4
3/16/1993	3.03	0.74	8	0.14	0.01	0.4
3/17/1993	2.89	0.72	7.8	0.16	0.02	0.2
3/18/1993	2.77	0.7	7.6	0.04	0	0
3/19/1993	2.73	0.7	7.6	0	0	0
3/20/1993	2.68	0.7	7.6	0.1	0	0
3/21/1993	2.63	0.7	7.6	0.05	0	0
3/22/1993	2.58	0.7	7.6	0	0	0
3/23/1993	2.57	0.71	7.8	0	0	0.2
3/24/1993	45.36	5.32	9.9	42.79	4.61	2.3
3/25/1993	45.81	8.49	12	43.24	7.78	0
3/26/1993	91.43	35.47	16	31.28	11.07	4
3/27/1993	60.15	24.4	16	0	0	4
3/28/1993	60.75	31.29	17	0.6	6.89	0
3/29/1993	68.37	33.81	18	25.53	15.67	1
3/30/1993	42.84	18.14	17	0	0	0
3/31/1993	586.47	412.67	48	543.63	394.53	30
4/1/1993	64.07	27.24	23	44.7	19.83	5
4/2/1993	34.11	16.8	18	14.74	9.39	0
4/3/1993	19.37	7.41	16	0	0	3
4/4/1993	19.16	7.7	14	5.48	3.2	1
4/5/1993	15.53	6.19	13	1.85	1.69	0
4/6/1993	13.68	4.5	13	0	0	0
4/7/1993	25.83	9.02	15	0	0	2
4/8/1993	50.98	21.69	19	25.15	12.67	6
4/9/1993	28.93	12.01	16	3.1	2.99	2
4/10/1993	16.47	4.42	14	0	0	0
4/11/1993	77.33	33.42	24	60.86	29	10
4/12/1993	64.66	27.87	17	48.19	23.45	3
4/13/1993	9.75	3.52	14	0	0	0
4/14/1993	13.42	3.96	15	3.67	0.44	1
4/15/1993	47.83	16.62	22	38.08	13.1	1
4/16/1993	83.23	30.4	26	52.68	19.07	5
4/17/1993	52.18	15.71	21	21.63	4.38	0
4/18/1993	30.55	11.33	19	0	0	0
4/19/1993	830.25	406.67	67	754.67	376.65	48
4/20/1993	315.95	186.2	37	240.37	156.18	18
4/21/1993	75.58	30.02	25	0	0	4
4/22/1993	55.71	15.13	22	21.41	6.15	1
4/23/1993	43.1	11.5	21	8.8	2.52	0
4/24/1993	34.3	8.98	20	0	0	3
4/25/1993	26.04	6.7	18	6.24	1.7	1
4/26/1993	19.8	5	17	0	0	0
4/27/1993	256.99	85.71	31	237.19	80.71	12
4/28/1993	71.91	11.78	23	47.96	6.99	4
4/29/1993	28.91	5.78	19	4.96	0.99	0
4/30/1993	23.95	4.79	17	0	0	0
5/1/1993	117.19	37.48	22	92.84	23.48	5
5/2/1993	66.66	44.33	24	42.31	30.33	7
5/3/1993	24.35	14	21	0	0	2
5/4/1993	27.97	12.93	21	13.48	9.43	2
5/5/1993	18.08	4.44	19	3.59	0.94	0
5/6/1993	14.49	3.5	17	0	0	2
5/7/1993	12.34	2.93	16	3.29	0.85	1
5/8/1993	10.63	2.48	15	1.58	0.4	0
5/9/1993	9.05	2.08	15	0	0	0
5/10/1993	54.04	20.99	19	45.19	18.81	4
5/11/1993	14.76	3.24	18	5.91	1.06	3
5/12/1993	8.85	2.18	15	0	0	1
5/13/1993	8.09	1.95	14	0.28	0.13	0
5/14/1993	8.02	1.9	14	0.21	0.08	0
5/15/1993	7.81	1.82	14	0	0	1
5/16/1993	7.56	1.72	13	0.23	0.1	0
5/17/1993	7.33	1.64	13	0	0.02	0
5/18/1993	7.39	1.62	13	0.06	0	0
5/19/1993	7.36	1.59	13	0.38	0.14	0
5/20/1993	7.06	1.5	13	0.08	0.05	0
5/21/1993	6.98	1.45	13	0	0	0
5/22/1993	6.94	1.41	13	0	0	0
5/23/1993	25.07	12.67	17	18.13	11.26	4
5/24/1993	11.16	2.92	16	4.22	1.51	3
5/25/1993	8.09	2.04	14	1.5	0.39	1
5/26/1993	6.93	1.73	13	0.34	0.08	0
5/27/1993	6.59	1.65	13	0	0	1
5/28/1993	6.11	1.53	13	0.59	0.15	1
5/29/1993	5.52	1.38	12	0	0	0
5/30/1993	165.99	64.03	25	160.47	62.65	8
5/31/1993	36.09	42.68	23	25.64	39.75	6
6/1/1993	13.64	12.06	17	3.19	9.13	0
6/2/1993	10.45	2.93	15	0	0	3
6/3/1993	8.43	2.06	13	2.27	0.35	1
6/4/1993	6.88	1.79	12	0.72	0.08	0
6/5/1993	6.16	1.71	12	0	0	1
6/6/1993	5.21	1.54	11	0	0	0
6/7/1993	14.03	16.94	16	8.82	15.4	5
6/8/1993	1953.98	948.19	57	1948.77	946.65	42
6/9/1993	88.4	17.38	22	76.07	13.8	7
6/10/1993	14.86	4.07	15	2.53	0.49	0
6/11/1993	12.33	3.58	14	0	0	1
6/12/1993	11.03	3.35	13	1.66	0.25	0
6/13/1993	10.41	3.3	13	1.04	0.2	0
6/14/1993	9.37	3.1	12	0	0	0
6/15/1993	8.2	2.91	12	0	0	0
6/16/1993	40.1	21.93	19	31.9	19.02	7
6/17/1993	497.98	222.04	42	489.78	219.13	18
6/18/1993	55.9	26.98	24	0	0	0
6/19/1993	751.69	348.41	53	695.79	321.43	29
6/20/1993	922.58	396.6	56	866.68	369.62	33
6/21/1993	93.86	45.08	31	64.14	28.72	8
6/22/1993	44.26	21.64	23	14.54	5.28	0
6/23/1993	29.72	16.36	20	0	0	1
6/24/1993	61.45	33.73	23	37.62	25.29	4
6/25/1993	30	11.77	19	6.17	3.33	0
6/26/1993	23.83	8.44	17	0	0	2
6/27/1993	20.03	6.4	15	3.54	1.61	0
6/28/1993	18.45	5.32	15	1.96	0.53	0
6/29/1993	16.49	4.79	14	0	0	0
6/30/1993	25.36	9.22	18	8.74	4.74	4
7/1/1993	16.62	4.48	14	0	0	0
7/2/1993	1174.16	431.57	77	1157.54	427.09	53
7/3/1993	2998.01	1511.69	75	2974.5	1502.92	51
7/4/1993	118.31	31.76	24	94.8	22.99	0
7/5/1993	23.51	8.77	20	0	0	1
7/6/1993	18.71	6.2	19	0	0	0
7/7/1993	22.38	12.42	19	3.67	6.22	0
7/8/1993	20.13	6.84	18	1.42	0.64	2
7/9/1993	16.94	5.5	17	3.21	0.97	1
7/10/1993	13.73	4.53	16	0	0	0
7/11/1993	24.43	19.03	21	10.7	14.5	6
7/12/1993	13.75	5.88	15	0	0.22	0
7/13/1993	20.62	15.79	19	6.87	10.13	4
7/14/1993	15.75	5.66	16	2	0	2
7/15/1993	13.66	4.8	14	0.37	0.22	0
7/16/1993	13.29	4.58	14	0	0	0
7/17/1993	13.77	4.65	14	0.48	0.07	0
7/18/1993	14.85	4.92	15	2.36	0.93	1
7/19/1993	13.68	4.45	14	1.19	0.46	0
7/20/1993	12.49	3.99	13	0	0	0
7/21/1993	12.69	3.97	13	0.03	0.11	0
7/22/1993	12.66	3.89	13	0	0.03	0
7/23/1993	12.83	3.86	13	0.17	0	0
7/24/1993	12.93	3.82	13	0.52	0.29	0
7/25/1993	13.53	3.92	14	1.12	0.39	1
7/26/1993	12.41	3.53	13	0	0	0
7/27/1993	219.69	115.09	23	206.28	110.04	10
7/28/1993	26.28	7.09	16	12.87	2.04	3
7/29/1993	13.41	5.05	13	0	0	0
7/30/1993	12.51	4.66	13	0.16	0.16	0
7/31/1993	12.38	4.56	13	0.03	0.06	0
8/1/1993	12.35	4.5	13	0	0	1
8/2/1993	11.21	4.04	12	0.57	0.3	0
8/3/1993	10.85	3.86	12	0.21	0.12	0
8/4/1993	10.64	3.74	12	0	0	0
8/5/1993	10.15	3.53	12	0.4	0.21	0
8/6/1993	10.06	3.46	12	0.31	0.14	0
8/7/1993	9.75	3.32	12	0	0	0
8/8/1993	9.69	3.26	12	0	0	0
8/9/1993	544.39	309.75	38	534.7	306.49	26
8/10/1993	14.36	5.13	15	4.67	1.87	2
8/11/1993	10.49	3.04	13	0.13	0.21	0
8/12/1993	11.25	3.23	13	0.89	0.4	0
8/13/1993	10.36	2.83	12	0	0	0
8/14/1993	10.28	2.81	12	0	0	0
8/15/1993	164.52	76.15	33	154.24	73.34	21
8/16/1993	14.95	4.98	16	4.67	2.17	1
8/17/1993	13.27	4.42	15	0	0	0
8/18/1993	647.36	292.09	50	634.09	287.67	35
8/19/1993	28.45	9.68	21	15.18	5.26	5
8/20/1993	14.66	3.89	17	4.24	0.64	1
8/21/1993	12.37	3.56	16	1.95	0.31	0
8/22/1993	10.42	3.25	15	0	0	1
8/23/1993	9.15	3.09	15	2.82	0.62	1
8/24/1993	7.53	2.75	14	1.2	0.28	0
8/25/1993	6.33	2.47	13	0	0	0
8/26/1993	5.98	2.33	13	0.45	0.22	0
8/27/1993	5.81	2.24	13	0.28	0.13	0
8/28/1993	5.53	2.11	12	0	0	0
8/29/1993	5.38	2.03	12	0	0	0
8/30/1993	1019.15	413.71	58	1013.77	411.68	46
8/31/1993	32.01	11.74	20	26.63	9.71	6
9/1/1993	21.75	3.89	18	9.55	2.19	4
9/2/1993	14.08	1.83	14	1.88	0.13	0
9/3/1993	12.2	1.7	13	0	0	0
9/4/1993	10.91	1.64	13	2.33	0.16	0
9/5/1993	9.64	1.55	13	1.06	0.07	0
9/6/1993	8.58	1.48	12	0	0	0
9/7/1993	7.72	1.43	12	1.6	0.12	0
9/8/1993	6.73	1.34	12	0.61	0.03	0
9/9/1993	6.12	1.31	12	0	0	0
9/10/1993	5.56	1.28	12	0	0	0
9/11/1993	11.43	2.72	13	5.87	1.44	1
9/12/1993	6.97	1.69	13	1.41	0.41	0
9/13/1993	278.49	115.93	36	266.02	113.96	23
9/14/1993	38.92	6.56	20	26.45	4.59	7
9/15/1993	12.47	1.97	15	0	0	1
9/16/1993	10.59	1.87	14	1.49	0.08	0
9/17/1993	9.78	1.82	14	0.68	0.03	0
9/18/1993	9.1	1.79	13	0	0	0
9/19/1993	8.44	1.76	13	0.7	0	0
9/20/1993	8.41	1.85	14	0.67	0.09	1
9/21/1993	7.74	1.8	14	0	0.04	1
9/22/1993	7.45	1.83	14	1.29	0.14	1
9/23/1993	6.72	1.75	13	0.56	0.06	0
9/24/1993	6.16	1.69	13	0	0	0
9/25/1993	5.67	1.65	13	0.48	0	0
9/26/1993	5.46	1.68	13	0.27	0.03	0
9/27/1993	5.19	1.69	13	0	0.04	1
9/28/1993	4.81	1.64	13	0.29	0.09	1
9/29/1993	4.66	1.6	12	0.14	0.05	0
9/30/1993	4.52	1.55	12	0	0	0
10/1/1993	3.92	1	12	0	0	0
10/2/1993	3.98	1.05	12	0.06	0.05	0
10/3/1993	4.12	1.13	12	0.2	0.13	0
10/4/1993	4.27	1.22	12	0	0	0
10/5/1993	4.43	1.31	12	0.16	0.09	0
10/6/1993	4.67	1.44	12	0.4	0.22	0
10/7/1993	4.8	1.54	12	0	0	0
10/8/1993	5.06	1.68	12	0.26	0.14	0
10/9/1993	5.35	1.84	12	0.55	0.3	0
10/10/1993	5.3	1.9	12	0	0	0
10/11/1993	5.49	2.04	12	0.19	0.14	0
10/12/1993	5.63	2.16	12	0.33	0.26	1
10/13/1993	5.51	2.11	11	0	0	0
10/14/1993	5.56	2.13	11	0.05	0.02	0
10/15/1993	6.87	2.8	12	1.36	0.69	0
10/16/1993	7.38	2.96	13	1.15	0.67	1
10/17/1993	6.8	2.61	12	0.57	0.32	0
10/18/1993	6.23	2.29	12	0	0	0
10/19/1993	5.95	2.1	12	0	0	0
10/20/1993	6.57	2.45	12	0.62	0.35	0
10/21/1993	8.16	3.42	13	2.21	1.32	1
10/22/1993	6.31	2.35	12	1.11	0.7	0
10/23/1993	5.78	1.99	12	0.58	0.34	0
10/24/1993	5.2	1.65	12	0	0	0
10/25/1993	4.7	1.38	12	0.95	0.43	0
10/26/1993	4.21	1.14	12	0.46	0.19	0
10/27/1993	3.75	0.95	11	0	0	0
10/28/1993	3.66	0.92	11	0.15	0.03	0
10/29/1993	3.64	0.92	12	0.13	0.03	1
10/30/1993	3.51	0.89	11	0	0	0
10/31/1993	3.34	0.85	11	0.11	0.03	0
11/1/1993	3.28	0.83	11	0.05	0.01	0
11/2/1993	3.23	0.82	11	0	0	0
11/3/1993	3.17	0.81	11	0	0	0
11/4/1993	3.17	0.81	11	0	0	0
11/5/1993	3.23	0.83	12	0.06	0.02	1
11/6/1993	3.12	0.81	11	0.15	0.04	0
11/7/1993	2.98	0.77	11	0.01	0	0
11/8/1993	2.97	0.77	11	0	0	0
11/9/1993	3.05	0.79	11	0	0	0
11/10/1993	3.24	0.84	12	0.19	0.05	1
11/11/1993	3.14	0.82	12	0.09	0.03	0
11/12/1993	3.75	0.96	12	0	0	0
11/13/1993	7.15	1.87	14	3.4	0.91	2
11/14/1993	4	1.17	12	0.25	0.21	0
11/15/1993	3.95	1.16	12	0.24	0.07	0
11/16/1993	3.82	1.12	12	0.11	0.03	0
11/17/1993	3.71	1.09	12	0	0	1
11/18/1993	3.58	1.05	11	0.04	0.01	0
11/19/1993	3.58	1.05	11	0.04	0.01	0
11/20/1993	3.54	1.04	11	0	0	0
11/21/1993	3.52	1.04	11	0.04	0.01	0
11/22/1993	3.5	1.04	11	0.02	0.01	0
11/23/1993	3.48	1.03	11	0	0	0
11/24/1993	3.41	1.01	11	0	0	0
11/25/1993	3.45	1.03	11	0.04	0.02	0
11/26/1993	3.46	1.03	11	0.05	0.02	0
11/27/1993	3.36	1	11	0.12	0.03	0
11/28/1993	3.29	0.99	11	0.05	0.02	0
11/29/1993	3.24	0.97	11	0	0	0
11/30/1993	3.18	0.96	11	0	0	0
12/1/1993	3.24	0.98	11	0.06	0.02	0
12/2/1993	3.39	1.02	12	0.21	0.06	0
12/3/1993	3.38	1.02	12	0.04	0.01	0
12/4/1993	3.36	1.02	12	0.02	0.01	0
12/5/1993	3.34	1.01	12	0	0	1
12/6/1993	3.32	1.01	12	0.13	0.03	1
12/7/1993	3.23	0.98	11	0.04	0	0
12/8/1993	3.19	0.98	11	0	0	0
12/9/1993	3.18	0.97	11	0.1	0.02	0
12/10/1993	3.24	0.99	11	0.16	0.04	0
12/11/1993	3.08	0.95	11	0	0	0
12/12/1993	3.12	0.96	11	0	0	0
12/13/1993	3.17	0.98	11	0.05	0.02	0
12/14/1993	3.47	1.07	12	0.35	0.11	1
12/15/1993	3.28	1.02	12	0.12	0.04	1
12/16/1993	3.16	0.98	11	0	0	0
12/17/1993	3.29	1.01	12	0.13	0.03	0
12/18/1993	3.39	1.04	12	0.1	0.03	0
12/19/1993	3.38	1.04	12	0.09	0.03	0
12/20/1993	3.29	1.01	12	0	0	1
12/21/1993	3.16	0.96	11	0.5	0.15	0
12/22/1993	3.18	0.97	11	0.52	0.16	0
12/23/1993	2.66	0.81	10	0	0	0.6
12/24/1993	2.55	0.77	9.6	0.06	0.02	0.2
12/25/1993	2.49	0.75	9.4	0	0	0
12/26/1993	2.49	0.75	9.4	0	0	0
12/27/1993	2.48	0.74	9.4	0.01	0.01	0
12/28/1993	2.48	0.74	9.4	0.01	0.01	0
12/29/1993	2.47	0.73	9.4	0	0	0
12/30/1993	2.53	0.75	9.6	0	0	0.2
12/31/1993	2.65	0.78	10	0.12	0.03	0.6
1/1/1994	2.71	0.8	10	0.18	0.05	0
1/2/1994	2.72	0.8	10	0.02	0.01	0
1/3/1994	2.72	0.79	10	0.02	0	0
1/4/1994	2.7	0.79	10	0	0	0.1
1/5/1994	2.57	0.75	9.9	0.04	0.02	0
1/6/1994	2.61	0.76	10	0.08	0.03	0.1
1/7/1994	2.53	0.73	9.8	0	0	0
1/8/1994	2.57	0.74	10	0	0.01	0.2
1/9/1994	2.57	0.73	10	0	0	0.2
1/10/1994	2.61	0.74	10	0.04	0.01	0.1
1/11/1994	2.55	0.72	9.9	0.05	0.01	0
1/12/1994	2.54	0.72	9.9	0.04	0.01	0
1/13/1994	2.5	0.71	9.8	0	0	0.8
1/14/1994	2.4	0.67	9.4	0.12	0.03	0.4
1/15/1994	2.29	0.64	9	0.01	0	0
1/16/1994	2.28	0.64	9	0	0	0
1/17/1994	2.28	0.63	9	0.01	0	0
1/18/1994	2.28	0.63	9	0.01	0	0
1/19/1994	2.27	0.63	9	0	0	0
1/20/1994	2.31	0.64	9.2	0	0	0.2
1/21/1994	2.42	0.67	9.6	0.11	0.03	0.6
1/22/1994	2.43	0.66	9.7	0.12	0.02	0
1/23/1994	2.48	0.68	9.9	0.09	0.03	0.2
1/24/1994	2.44	0.66	9.8	0.05	0.01	0.1
1/25/1994	2.39	0.65	9.6	0	0	0
1/26/1994	2.42	0.65	9.7	0.04	0.01	0.1
1/27/1994	2.38	0.64	9.6	0	0	0
1/28/1994	2.38	0.64	9.6	0	0	0
1/29/1994	2.37	0.63	9.6	0.01	0	0
1/30/1994	2.37	0.63	9.6	0.01	0	0
1/31/1994	2.36	0.63	9.6	0	0	0
2/1/1994	2.36	0.63	9.6	0	0	0
2/2/1994	2.42	0.64	9.9	0.06	0.01	0.3
2/3/1994	2.46	0.65	10	0.1	0.02	0.4
2/4/1994	2.34	0.61	9.6	0	0	0
2/5/1994	2.34	0.61	9.6	0	0	0
2/6/1994	2.34	0.61	9.6	0	0	0
2/7/1994	2.33	0.6	9.6	0.1	0.03	0
2/8/1994	2.33	0.6	9.6	0.1	0.03	0
2/9/1994	2.23	0.57	9.2	0	0	0
2/10/1994	2.32	0.6	9.6	0.01	0.01	0.4
2/11/1994	2.31	0.59	9.6	0	0	0.4
2/12/1994	2.31	0.59	9.6	0	0	0
2/13/1994	2.3	0.59	9.6	0	0.01	0
2/14/1994	2.33	0.59	9.7	0.03	0.01	0.1
