storm_num,num_days,startdatetime,enddatetime,num_events,theisen,p5max,p10max,p15max,p30max,p60max,ei,duration,intense,ap_1day,ap_2day,ap_3day,tmax,tmin,tmean,nws_prec,nws_snow,melt_snow,p,s,m,event_type,sweq,start_day,end_day,month,year,ptot_max,ptot_tot,ptot_avg,pstorm_max,pstorm_tot,pstorm_avg,stot_max,stot_tot,stot_avg,sstorm_max,sstorm_tot,sstorm_avg,qtot_max,qtot_tot,qtot_avg,qstorm_max,qstorm_tot,qstorm_avg,melt_water,total_water
112,4,4/14/1993 0:35,4/16/1993 16:35,1,0.895,0.168,0.102,0.096,0.084,0.079,0.36,64,0.014,0,0.727,0.731,64,30,42,0.86,2,0,P,S,M,1,20.00%,4/14/1993,4/17/1993,4,1993,83.23,196.66,49.16,52.68,116.06,29.02,30.4,66.68,16.67,19.07,36.99,9.25,26,84,21,5,7,1.75,0,0.9
113,3,4/18/1993 20:20,4/20/1993 11:55,1,2.286,0.348,0.3,0.284,0.264,0.23,3.713,39.583,0.058,0,0.238,0.895,61,31,47,2.35,0,0,P,0,0,1,,4/18/1993,4/20/1993,4,1993,830.25,1176.75,392.25,754.67,995.04,331.68,406.67,604.2,201.4,376.65,532.83,177.61,67,123,41,48,66,22,0,2.29
114,4,4/26/1993 22:50,4/27/1993 20:15,1,1.125,0.312,0.282,0.268,0.26,0.248,1.807,21.417,0.053,0,0.008,0.01,74,35,55,0.98,0,0,P,0,0,1,,4/26/1993,4/29/1993,4,1993,256.99,377.61,94.4,237.19,290.11,72.53,85.71,108.28,27.07,80.71,88.69,22.17,31,90,22.5,12,16,4,0,1.13
115,2,5/1/1993 10:20,5/2/1993 22:25,1,0.9,0.276,0.204,0.18,0.15,0.135,0.779,36.083,0.025,0.002,0.01,1.139,59,43,52,1.04,0,0,P,0,0,1,,5/1/1993,5/2/1993,5,1993,117.19,183.85,91.93,92.84,135.15,67.58,44.33,81.8,40.9,30.33,53.81,26.91,24,46,23,7,12,6,0,0.9
116,3,5/3/1993 9:45,5/4/1993 18:35,1,0.302,0.168,0.126,0.092,0.074,0.057,0.106,32.833,0.009,0.053,0.902,0.91,76,48,58,0.81,0,0,P,0,0,1,,5/3/1993,5/5/1993,5,1993,27.97,70.39,23.46,13.48,17.07,5.69,14,31.38,10.46,9.43,10.37,3.46,21,61,20.33,2,4,1.33,0,0.3
117,2,5/10/1993 14:55,5/10/1993 19:10,1,0.651,1.068,0.834,0.752,0.584,0.406,2.9,4.25,0.153,0,0.004,0.043,79,60,70,0.96,0,0,P,0,0,1,,5/10/1993,5/11/1993,5,1993,54.04,68.8,34.4,45.19,51.1,25.55,20.99,24.22,12.11,18.81,19.87,9.94,19,37,18.5,4,7,3.5,0,0.65
118,4,5/23/1993 12:20,5/27/1993 19:25,2,0.82,0.732,0.714,0.72,0.446,0.25,2.031,103.083,0.008,0.103,0.103,0.105,76,49,60,0.79,0,0,P,0,0,1,,5/23/1993,5/26/1993,5,1993,25.07,51.25,12.81,18.13,24.19,6.05,12.67,19.36,4.84,11.26,13.24,3.31,17,60,15,4,8,2,0,0.82
119,4,5/29/1993 19:05,5/30/1993 22:00,1,1.283,0.444,0.402,0.384,0.336,0.242,2.597,26.917,0.048,0,0.369,0.441,64,45,55,1.15,0,0,P,0,0,1,,5/29/1993,6/1/1993,5,1993,165.99,221.23,55.31,160.47,189.3,47.33,64.03,120.15,30.04,62.65,111.53,27.88,25,77,19.25,8,14,3.5,0,1.28
120,5,6/7/1993 7:55,6/8/1993 18:00,3,2.231,2.076,1.668,1.496,0.95,0.83,14.271,34.083,0.065,0,0,0.005,80,58,68,2.99,0,0,P,0,0,1,,6/6/1993,6/10/1993,6,1993,1953.98,2076.49,415.3,1948.77,2036.19,407.24,948.19,988.12,197.62,946.65,976.34,195.27,57,121,24.2,42,54,10.8,0,2.23
121,7,6/16/1993 5:05,6/20/1993 16:25,3,4.01,1.2,1.044,0.932,0.704,0.69,12.313,107.333,0.037,0,0.204,0.204,86,60,69,3.64,0,0,P,0,0,1,,6/16/1993,6/22/1993,6,1993,922.58,2406.37,343.77,866.68,2162.83,308.98,396.6,1082.68,154.67,369.62,963.2,137.6,56,248,35.43,33,96,8,0,4.01
122,2,6/24/1993 8:25,6/24/1993 13:45,1,0.324,1.176,1.098,0.952,0.606,0.305,1.684,5.333,0.061,0.059,0.059,0.961,77,63,71,0.26,0,0,P,0,0,1,,6/24/1993,6/25/1993,6,1993,61.45,91.45,45.72,37.62,43.79,21.9,33.73,45.5,22.75,25.29,28.62,14.31,23,42,21,4,4,2,0,0.32
123,2,6/29/1993 19:55,6/29/1993 23:15,1,0.488,0.324,0.318,0.3,0.284,0.228,0.917,3.333,0.146,0.075,0.075,0.075,76,58,67,0.56,0,0,P,0,0,1,,6/29/1993,6/30/1993,6,1993,25.36,41.85,20.92,8.74,8.74,4.37,9.22,14.01,7.01,4.74,4.74,2.37,18,32,16,4,4,2,0,0.49
124,4,7/1/1993 23:30,7/3/1993 16:05,2,2.286,3.048,2.712,2.448,1.538,1.069,27.876,40.583,0.056,0,0.563,0.563,85,60,73,3.57,0,0,P,0,0,1,,7/1/1993,7/4/1993,7,1993,2998.01,4307.1,1076.78,2974.5,4226.84,1056.71,1511.69,1979.49,494.87,1502.92,1953,488.25,77,190,47.5,53,104,26,0,2.29
