storm_num,num_days,startdatetime,enddatetime,num_events,theisen,p5max,p10max,p15max,p30max,p60max,ei,duration,intense,ap_1day,ap_3day,ap_5day,tmax,tmin,tmean,nws_prec,nws_snow,melt_snow,p,s,m,event_type,sweq,start_day,end_day,month,year,ptot_max,ptot_tot,ptot_avg,pstorm_max,pstorm_tot,pstorm_avg,stot_max,stot_tot,stot_avg,sstorm_max,sstorm_tot,sstorm_avg,qtot_max,qtot_tot,qtot_avg,qstorm_max,qstorm_tot,qstorm_avg,melt_water,total_water
129,6,8/29/1993 2:30,8/29/1993 11:45,1,0.88,0.34,0.32,0.3,0.29,0.28,1.717,9.25,0.095,0.002,0.028,0.044,81,54,68,1.06,0,0,P,,,1,,8/29/1993,9/3/1993,8,1993,262,727.19,121.2,170.45,212.89,35.48,50,92.16,15.36,41.64,45.44,7.57,88,387,64.5,32,63,10.5,0.00,0.88
130,5,9/13/1993 8:30,9/15/1993 2:50,1,1.04,1.24,1.04,0.92,0.55,0.31,3.733,42.333,0.025,0,0.009,0.009,79,45,58,1.01,0,0,P,,,1,,9/13/1993,9/17/1993,9,1993,148,495.21,99.04,70.52,107.24,21.45,31,74.8,14.96,23.98,39.64,7.93,72,294,58.8,22,44,8.8,0.00,1.04
131,5,9/19/1993 10:10,9/20/1993 17:40,2,0.44,0.19,0.14,0.14,0.11,0.09,0.238,31.5,0.014,0.003,0.04,0.135,74,45,59,0.51,0,0,P,,,1,,9/19/1993,9/23/1993,9,1993,91,422.07,84.41,17.65,51,10.2,8.25,38.25,7.65,1.6,4.61,0.92,59,272,54.4,12,34,6.8,0.00,0.44
132,4,9/25/1993 10:10,9/26/1993 18:55,1,0.43,0.11,0.09,0.09,0.08,0.07,0.164,32.75,0.013,0,0.011,0.207,58,41,51,0.37,0,0,P,,,1,,9/25/1993,9/28/1993,9,1993,89.46,326.01,81.5,20.93,51.89,12.97,19,48.04,12.01,12.79,23.2,5.8,58,210,52.5,14,34,8.5,0.00,0.43
133,2,10/6/1993 3:20,10/6/1993 5:40,1,0.32,0.71,0.56,0.44,0.25,0.2,0.558,2.333,0.136,0,0,0.002,87,51,72,0.34,0,0,P,,,1,,10/6/1993,10/7/1993,10,1993,39.42,74.1,37.05,7.35,9.96,4.98,1.27,2.36,1.18,0.29,0.4,0.2,48,93,46.5,7,11,5.5,0.00,0.32
134,5,10/8/1993 17:45,10/9/1993 4:05,1,0.49,0.17,0.14,0.13,0.12,0.11,0.33,10.333,0.047,0,0.318,0.318,73,29,47,0.33,0,0,P,,,1,,10/8/1993,10/12/1993,10,1993,35.9,147.36,29.47,3.83,10.2,2.04,1.07,4.58,0.92,0.09,0.19,0.04,52,220,44,11,18,3.6,0.00,0.49
135,5,10/15/1993 4:40,10/16/1993 6:00,1,0.24,0.14,0.13,0.13,0.12,0.08,0.142,25.333,0.01,0.016,0.018,0.02,61,38,53,0.25,0,0,P,,,1,,10/15/1993,10/19/1993,10,1993,26.97,120.94,24.19,5.04,11.29,2.26,1.41,6.5,1.3,0.25,0.7,0.14,47,215,43,6,10,2,0.00,0.24
136,6,11/12/1993 16:15,11/12/1993 23:20,1,0.35,0.18,0.16,0.15,0.13,0.11,0.264,7.083,0.049,0,0,0,56,28,39,0.39,0,0,P,,,1,,11/12/1993,11/17/1993,11,1993,17.63,92.38,15.4,3.78,6.52,1.09,1.06,5.51,0.92,0.2,0.39,0.07,44,227,37.83,9,17,2.83,0.00,0.35
137,6,11/24/1993 22:35,11/25/1993 20:00,1,0.39,0.17,0.16,0.15,0.12,0.09,0.237,21.417,0.018,0,0,0,40,17,29,0.43,NA,N,P,,,2,,11/24/1993,11/29/1993,11,1993,16.55,91.26,15.21,1.94,5.02,0.84,0.98,5.5,0.92,0.14,0.45,0.08,38,211,35.17,4,10,1.67,NA,NA
138,8,,,,,,,,,,,,,,,,33,-22,5,0.06,1.5,1.5,P,S,M,3,14.88%,1/8/1994,1/15/1994,1,1994,12.56,92.59,11.57,1.53,7.2,0.9,1.17,8.51,1.06,0.14,0.62,0.08,28,206,25.75,3,15,1.36,0.22,0.28
139,5,,,,,,,,,,,,,,,,41,-30,5,0.1,NA,2,P,S,M,3,10.97%,1/19/1994,1/23/1994,1,1994,11,53,10.6,0.7,1.04,0.21,0.89,4.37,0.87,0.03,0.06,0.01,23,112,22.4,1,1,0.2,0.22,0.32
140,5,,,,,,,,,,,,,,,,29,-21,12,0.34,NA,U,P,S,M,3,20.62%,1/27/1994,1/31/1994,1,1994,11.11,54.44,10.89,0.73,2.16,0.43,0.89,4.4,0.88,0.03,0.09,0.02,23,114,22.8,1,3,0.6,NA,NA
141,4,,,,,,,,,,,,,,,,17,-18,0,0.27,4,U,P,S,M,3,16.73%,2/7/1994,2/10/1994,2,1994,9.96,39.05,9.76,0.67,1.89,0.47,0.91,3.6,0.9,0.03,0.08,0.02,22,87,21.75,1,3,0.75,NA,NA
142,5,,,,,,,,,,,,,,,,45,-2,21,0.17,NA,3,P,,M,3,18.95%,2/12/1994,2/16/1994,2,1994,10.37,49.16,9.83,0.81,1.36,0.27,1.04,4.84,0.97,0.11,0.19,0.04,24,113,22.6,2,3,0.6,0.57,0.74
143,7,2/19/1994 18:45,2/20/1994 3:05,1,0.38,0.19,0.16,0.16,0.14,0.13,0.296,8.333,0.045,0.039,0.039,0.039,55,3,25,0.89,4.5,8,P,S,M,2,16.11%,2/19/1994,2/25/1994,2,1994,13230.15,16076.55,2296.65,13219.35,15860.67,2265.81,4159.86,4536.65,648.09,4158.78,4522.37,646.05,600,1012,144.57,575,845,70.42,1.29,1.67
144,4,,,,,,,,,,,,,,,,37,-11,21,0.04,1,N,P,S,M,3,15.35%,2/27/1994,3/2/1994,2,1994,37.09,117.72,29.43,16.09,33.72,8.43,2.24,7.17,1.79,0.94,1.97,0.49,25,97,24.25,1,1,0.25,NA,NA
145,5,,,,,,,,,,,,,,,,57,14,37,0,0,N,,,M,7,,3/3/1994,3/7/1994,3,1994,5856.3,8009.58,1601.92,5836.38,7908.9,1581.78,1878.19,2256.34,451.27,1876.43,2248,449.6,291,584,116.8,260,436,87.2,NA,NA
146,2,,,,,,,,,,,,,,,,36,18,28,0,0,Z,,,M,6,,3/9/1994,3/10/1994,3,1994,18.6,36.77,18.39,1.43,2.43,1.22,1.16,2.3,1.15,0.09,0.16,0.08,29,57,28.5,3,5,2.5,NA,NA
147,6,,,,,,,,,,,,,,,,57,23,37,0.01,0,Z,P,,M,6,,3/12/1994,3/17/1994,3,1994,19.4,107.41,17.9,4.8,14.67,2.45,1.22,6.81,1.14,0.22,0.67,0.11,30,170,28.33,3,10,1.67,NA,NA
148,4,,,,,,,,,,,,,,,,70,26,48,0.14,0,U,P,,M,3,,3/19/1994,3/22/1994,3,1994,13.29,50.42,12.61,2.72,8.14,2.04,1.01,3.77,0.94,0.15,0.33,0.08,30,111,27.75,4,7,1.75,NA,NA
149,4,,,,,,,,,,,,,,,,49,27,39,0.09,0,Z,P,,M,6,,3/24/1994,3/27/1994,3,1994,9.08,31.87,7.97,2.59,5.91,1.48,0.76,2.79,0.7,0.14,0.31,0.08,25,98,24.5,1,2,0.5,NA,NA
150,4,,,,,,,,,,,,,,,,66,26,41,0,0,Z,,,M,6,,3/29/1994,4/1/1994,3,1994,5.85,20.7,5.18,1.43,3.02,0.76,0.57,2.13,0.53,0.08,0.17,0.04,23,89,22.25,1,1,0.25,NA,NA
151,2,4/12/1994 7:45,4/12/1994 17:10,1,0.49,0.42,0.41,0.38,0.33,0.28,1.065,9.417,0.052,0,0,0.035,59,42,48,0.67,0,0,P,,,1,,4/12/1994,4/13/1994,4,1994,4.02,7.29,3.65,0.92,0.92,0.46,0.59,1.08,0.54,0.14,0.14,0.07,28,54,27,6,11,5.5,0.00,0.49
152,4,4/14/1994 22:05,4/15/1994 3:05,1,0.37,0.83,0.78,0.61,0.39,0.23,1.055,5,0.075,0,0.531,0.531,73,38,55,0.27,0,0,P,,,1,,4/14/1994,4/17/1994,4,1994,5.94,21.71,5.43,1.92,5.63,1.41,0.86,3.11,0.78,0.27,0.75,0.19,30,102,25.5,8,14,3.5,0.00,0.37
153,7,4/25/1994 5:10,4/30/1994 19:25,2,1.92,1.46,1.43,1.4,1.09,0.9,13.602,134.25,0.014,0.089,0.095,0.147,80,32,51,1.48,0,0,P,,,1,,4/25/1994,5/1/1994,4,1994,37.44,234.92,33.56,20.81,65.38,9.34,4.66,28.61,4.09,2.57,9.45,1.35,29,186,26.57,7,21,1.75,0.00,1.92
154,5,5/7/1994 1:55,5/7/1994 14:00,1,0.24,0.17,0.13,0.12,0.09,0.08,0.111,12.083,0.02,0.004,0.092,0.092,76,43,59,0.21,0,0,P,,,1,,5/7/1994,5/11/1994,5,1994,25.41,102.22,20.44,7.26,14.88,2.98,2.17,8.13,1.63,0.8,1.6,0.32,24,105,21,5,11,2.2,0.00,0.24
155,5,5/23/1994 14:15,5/26/1994 1:30,2,1.5,1.33,1,0.9,0.82,0.68,8.861,59.25,0.025,0,0,0,86,42,64,0.94,0,0,P,,,1,,5/23/1994,5/27/1994,5,1994,22.11,103.93,20.79,3.73,12.03,2.41,1.8,8.05,1.61,0.29,0.5,0.1,26,118,23.6,7,23,4.6,0.00,1.50
156,2,6/7/1994 2:00,6/7/1994 11:10,1,0.41,0.48,0.38,0.35,0.26,0.22,0.663,9.167,0.044,0,0,0,72,53,64,0.15,0,0,P,,,1,,6/7/1994,6/8/1994,6,1994,24.38,48.75,24.38,0.71,1.41,0.7,2.67,5.33,2.67,0.06,0.11,0.06,19,37,18.5,2,3,1.5,0.00,0.41
157,6,6/10/1994 18:35,6/13/1994 6:50,2,0.9,0.64,0.61,0.57,0.43,0.3,2.168,60.25,0.015,0.049,0.156,0.563,92,55,75,1.1,0,0,P,,,1,,6/10/1994,6/15/1994,6,1994,33.68,170.54,28.42,7.7,19.28,3.21,3.79,19.09,3.18,0.87,2.19,0.37,22,115,19.17,5,13,2.17,0.00,0.90
158,4,6/19/1994 18:00,6/20/1994 5:20,1,1.53,0.9,0.74,0.58,0.43,0.36,4.843,11.333,0.135,0,0,0,89,62,78,1.65,0,0,P,,,1,,6/19/1994,6/22/1994,6,1994,96.87,178.9,44.73,72.77,80.4,20.1,23.82,32.88,8.22,21.11,21.88,5.47,37,92,23,21,26,6.5,0.00,1.53
159,4,6/23/1994 2:40,6/23/1994 21:10,1,3.51,1.03,0.88,0.8,0.71,0.58,18.666,18.5,0.19,0,0.476,1.618,84,61,71,3.53,0,0,P,,,1,,6/23/1994,6/26/1994,6,1994,1570.72,2257.94,564.49,1544.52,2153.14,538.29,426.06,529.82,132.46,423.19,518.34,129.59,115,231,57.75,97,159,39.75,0.00,3.51
160,3,7/3/1994 21:55,7/4/1994 15:05,1,1.55,3.26,2.85,2.52,1.63,0.83,22.49,17.167,0.09,0,0.093,0.097,92,58,76,1.88,0,0,P,,,1,,7/3/1994,7/5/1994,7,1994,679.42,950.95,316.98,646.69,852.76,284.25,152.1,180.22,60.07,148.47,169.33,56.44,70,140,46.67,44,62,20.67,0.00,1.55
161,4,7/7/1994 20:55,7/8/1994 13:00,2,1.25,0.97,0.77,0.77,0.7,0.57,6.105,16.083,0.078,0.021,0.095,1.646,90,58,70,2.13,0,0,P,,,1,,7/7/1994,7/10/1994,7,1994,116,219.78,54.95,85.79,98.94,24.74,30,37.13,9.28,28.62,31.61,7.9,50,133,33.25,26,37,9.25,0.00,1.25
162,3,7/13/1994 7:30,7/14/1994 7:15,2,1.35,1.88,1.51,1.53,1.18,0.82,11.29,23.75,0.057,0.125,0.125,0.486,83,58,69,1.51,0,0,P,,,1,,7/13/1994,7/15/1994,7,1994,312.19,378.69,126.23,282.65,290.07,96.69,320.08,323.19,107.73,318.73,319.14,106.38,82,135,45,58,63,21,0.00,1.35
163,2,7/19/1994 15:05,7/20/1994 1:30,1,1.22,2.35,2.01,1.79,1.46,1.08,16.002,10.417,0.117,0.004,0.188,0.353,82,68,75,0.95,0,0,P,,,1,,7/19/1994,7/20/1994,7,1994,786.69,812.64,406.32,767.56,774.38,387.19,136.01,137.19,68.6,135.27,135.71,67.86,74,95,47.5,53,53,26.5,0.00,1.22
164,2,8/3/1994 4:35,8/4/1994 18:05,1,0.78,1.14,0.86,0.74,0.49,0.26,2.622,37.5,0.021,0,0.151,0.151,86,63,74,1.27,0,0,P,,,1,,8/3/1994,8/4/1994,8,1994,29,54,27,17.68,31.36,15.68,1.3,2.19,1.1,0.95,1.49,0.75,24,46,23,5,8,4,0.00,0.78
165,2,8/10/1994 1:55,8/10/1994 22:30,1,0.89,0.47,0.35,0.33,0.31,0.27,1.778,20.583,0.043,0,0,0,67,56,62,0.8,0,0,P,,,1,,8/10/1994,8/11/1994,8,1994,34,63,31.5,23.34,38.37,19.19,1.8,3.1,1.55,1.48,2.27,1.14,26,50,25,8,13,6.5,0.00,0.89
166,3,8/18/1994 4:05,8/19/1994 16:55,2,0.8,1,0.97,0.97,0.73,0.4,3.705,36.833,0.022,0.002,0.002,0.007,85,60,73,0.63,0,0,P,,,1,,8/18/1994,8/20/1994,8,1994,36,96,32,21.44,52.32,17.44,2.1,4.9,1.63,1.42,2.86,0.95,27,76,25.33,9,22,7.33,0.00,0.80
167,5,8/25/1994 16:35,8/26/1994 4:35,1,0.38,0.61,0.6,0.54,0.37,0.22,0.919,12,0.032,0,0.001,0.003,87,54,73,0.39,0,0,P,,,1,,8/25/1994,8/29/1994,8,1994,24.88,110.98,22.2,4.32,7.29,1.46,1.63,7.23,1.45,0.31,0.57,0.11,24,110,22,3,5,1,0.00,0.38
168,6,9/1/1994 22:15,9/3/1994 7:15,1,0.66,0.16,0.16,0.15,0.14,0.11,0.495,33,0.02,0.002,0.077,0.102,77,50,63,0.65,0,0,P,,,1,,9/1/1994,9/6/1994,9,1994,31,127.6,21.27,12.66,16.6,2.77,1.5,7.53,1.26,0.34,0.67,0.11,25,127,21.17,6,9,1.5,0.00,0.66
169,6,9/8/1994 6:00,9/8/1994 8:55,1,0.2,0.48,0.43,0.4,0.3,0.17,0.42,2.917,0.07,0,0.081,0.158,90,60,75,0.02,0,0,P,,,1,,9/8/1994,9/13/1994,9,1994,19.7,106.15,17.69,2.2,4.87,0.81,1.16,5.9,0.98,0.19,0.4,0.07,22,122,20.33,2,4,0.67,0.00,0.20
170,7,9/22/1994 2:40,9/25/1994 13:30,1,2.24,1.33,1.32,1.18,0.8,0.51,11.558,82.833,0.027,0.014,0.022,0.022,69,NA,NA,2.38,0,0,P,,,1,,9/22/1994,9/28/1994,9,1994,91,233.12,33.3,72.91,117.41,16.77,17,23.88,3.41,15.88,17.48,2.5,44,188,26.86,24,55,4.58,0.00,2.24
