date	phos_tot	phos_storm	solids_tot	solids_storm
2/20/1994	2307.74	10.8	342.22	1.08
2/21/1994	196.16	10.8	14.36	1.08
2/22/1994	123.94	45.87	7.26	2.76
2/23/1994	92.11	45.87	5.43	2.76
2/24/1994	69.82	45.87	4.14	2.76
2/25/1994	56.63	45.87	3.38	2.76
2/26/1994	45.87	45.87	2.76	2.76
2/27/1994	37.09	21	2.24	1.3
2/28/1994	31.24	21	1.9	1.3
3/1/1994	26.31	21	1.61	1.3
3/2/1994	23.08	21	1.42	1.3
3/3/1994	21	21	1.3	1.3
3/4/1994	5856.3	19.92	1878.19	1.76
3/5/1994	1953.28	19.92	331.93	1.76
3/6/1994	138	19.92	39.52	1.76
3/7/1994	41	19.92	5.4	1.76
3/8/1994	19.92	19.92	1.76	1.76
3/9/1994	18.6	17.17	1.16	1.07
3/10/1994	18.17	17.17	1.14	1.07
3/11/1994	17.17	17.17	1.07	1.07
3/12/1994	18.27	17.17	1.14	1.07
3/13/1994	18.46	17.17	1.15	1.07
3/14/1994	19.11	14.6	1.19	1
3/15/1994	19.4	14.6	1.22	1
3/16/1994	16.74	14.6	1.08	1
3/17/1994	15.43	14.6	1.03	1
3/18/1994	14.6	14.6	1	1
3/19/1994	13.1	10.57	0.93	0.86
3/20/1994	12.6	10.57	0.93	0.86
3/21/1994	13.29	10.57	1.01	0.86
3/22/1994	11.43	10.57	0.9	0.86
3/23/1994	10.57	10.57	0.86	0.86
3/24/1994	9.08	6.49	0.76	0.62
3/25/1994	7.96	6.49	0.69	0.62
3/26/1994	7.56	6.49	0.67	0.62
3/27/1994	7.27	6.49	0.67	0.62
3/28/1994	6.49	6.49	0.62	0.62
3/29/1994	5.85	4.42	0.57	0.49
3/30/1994	5.28	4.42	0.54	0.49
3/31/1994	4.94	4.42	0.52	0.49
4/1/1994	4.63	4.42	0.5	0.49
4/2/1994	4.42	4.42	0.49	0.49
4/3/1994	4.25	3.2	0.49	0.42
4/4/1994	4.13	3.2	0.49	0.42
4/5/1994	4.05	3.2	0.5	0.42
4/6/1994	3.55	3.2	0.45	0.42
4/7/1994	3.2	3.2	0.42	0.42
4/8/1994	3.02	2.35	0.41	0.35
4/9/1994	2.94	2.35	0.41	0.35
4/10/1994	2.55	2.35	0.37	0.35
4/11/1994	2.35	2.35	0.35	0.35
4/12/1994	3.27	2.35	0.49	0.35
4/13/1994	4.02	4.02	0.59	0.59
4/14/1994	4.22	4.02	0.61	0.59
4/15/1994	5.94	4.02	0.86	0.59
4/16/1994	5.65	4.02	0.81	0.59
4/17/1994	5.9	4.02	0.83	0.59
4/18/1994	7.06	7.06	0.98	0.98
4/19/1994	7.91	7.06	1.09	0.98
4/20/1994	8.92	7.06	1.22	0.98
4/21/1994	10.42	7.06	1.41	0.98
4/22/1994	12.54	7.06	1.68	0.98
4/23/1994	15.1	15.1	2	2
4/24/1994	18.43	15.1	2.42	2
4/25/1994	21.31	15.1	2.77	2
4/26/1994	32	15.1	4.11	2
4/27/1994	35.91	15.1	4.57	2
4/28/1994	37.2	31.06	4.66	3.29
4/29/1994	35.66	31.06	4.29	3.29
4/30/1994	35.4	31.06	4.07	3.29
5/1/1994	37.44	31.06	4.14	3.29
5/2/1994	31.06	31.06	3.29	3.29
5/3/1994	28.68	23.82	2.91	2.13
5/4/1994	26.11	23.82	2.54	2.13
5/5/1994	25	23.82	2.33	2.13
5/6/1994	23.82	23.82	2.13	2.13
5/7/1994	25.41	23.82	2.17	2.13
5/8/1994	23.14	15.88	1.9	1.1
5/9/1994	19.34	15.88	1.52	1.1
5/10/1994	17.48	15.88	1.32	1.1
5/11/1994	16.85	15.88	1.22	1.1
5/12/1994	15.88	15.88	1.1	1.1
5/13/1994	15.65	12.78	1.04	0.71
5/14/1994	15.09	12.78	0.96	0.71
5/15/1994	15.23	12.78	0.93	0.71
5/16/1994	13.37	12.78	0.78	0.71
5/17/1994	12.78	12.78	0.71	0.71
5/18/1994	12.3	12.3	0.67	0.67
5/19/1994	12.84	12.3	0.73	0.67
5/20/1994	13.63	12.3	0.82	0.67
5/21/1994	13.98	12.3	0.88	0.67
5/22/1994	13.78	12.3	0.92	0.67
5/23/1994	21.42	18.38	1.51	1.51
5/24/1994	21.99	18.38	1.61	1.51
5/25/1994	20.03	18.38	1.55	1.51
5/26/1994	22.11	18.38	1.8	1.51
5/27/1994	18.38	18.38	1.58	1.51
5/28/1994	18	18	1.62	1.62
5/29/1994	18.65	18	1.77	1.62
5/30/1994	19.3	18	1.93	1.62
5/31/1994	18.87	18	1.97	1.62
6/1/1994	18.86	18	1.99	1.62
6/2/1994	19.43	19.39	2.06	2.06
6/3/1994	19.39	19.39	2.07	2.06
6/4/1994	20.28	19.39	2.18	2.06
6/5/1994	21.07	19.39	2.27	2.06
6/6/1994	22.01	19.39	2.39	2.06
6/7/1994	24.38	23.67	2.66	2.61
6/8/1994	24.37	23.67	2.67	2.61
6/9/1994	23.67	23.67	2.61	2.61
6/10/1994	25.05	23.67	2.77	2.61
6/11/1994	28.18	23.67	3.14	2.61
6/12/1994	26.73	25.98	2.99	2.92
6/13/1994	33.68	25.98	3.79	2.92
6/14/1994	29.44	25.98	3.31	2.92
6/15/1994	27.46	25.98	3.09	2.92
6/16/1994	25.98	25.98	2.92	2.92
6/17/1994	24.97	24.1	2.81	2.71
6/18/1994	24.1	24.1	2.71	2.71
6/19/1994	24.42	24.1	2.75	2.71
6/20/1994	96.87	24.1	23.82	2.71
6/21/1994	31.01	24.1	3.44	2.71
6/22/1994	26.6	26.2	2.87	2.87
6/23/1994	1570.72	26.2	426.06	2.87
6/24/1994	629.77	26.2	96.98	2.87
6/25/1994	31.25	26.2	3.69	2.87
6/26/1994	26.2	26.2	3.09	2.87
6/27/1994	35.89	35.89	4.21	4.21
6/28/1994	46.66	35.89	5.22	4.21
6/29/1994	45.2	35.89	5.01	4.21
6/30/1994	44.98	35.89	4.99	4.21
7/1/1994	44.54	35.89	4.94	4.21
7/2/1994	40.71	32.73	4.51	3.63
7/3/1994	39.75	32.73	4.41	3.63
7/4/1994	679.42	32.73	152.1	3.63
7/5/1994	231.78	32.73	23.71	3.63
7/6/1994	32.73	32.73	3.63	3.63
7/7/1994	33.87	30.21	3.75	1.38
7/8/1994	116	30.21	30	1.38
7/9/1994	37.66	30.21	1.91	1.38
7/10/1994	32.25	30.21	1.47	1.38
7/11/1994	30.21	30.21	1.38	1.38
7/12/1994	29.84	29.54	1.36	1.35
7/13/1994	31.1	29.54	1.42	1.35
7/14/1994	312.19	29.54	320.08	1.35
7/15/1994	35.4	29.54	1.69	1.35
7/16/1994	29.54	29.54	1.35	1.35
7/17/1994	29.51	19.13	1.35	0.74
7/18/1994	26.89	19.13	1.23	0.74
7/19/1994	25.95	19.13	1.18	0.74
7/20/1994	786.69	19.13	136.01	0.74
7/21/1994	19.13	19.13	0.74	0.74
7/22/1994	18.69	14	0.72	0.53
7/23/1994	16.29	14	0.63	0.53
7/24/1994	15.75	14	0.61	0.53
7/25/1994	14.58	14	0.56	0.53
7/26/1994	14	14	0.53	0.53
7/27/1994	13.41	12.18	0.5	0.41
7/28/1994	13.06	12.18	0.47	0.41
7/29/1994	12.71	12.18	0.45	0.41
7/30/1994	12.69	12.18	0.44	0.41
7/31/1994	12.18	12.18	0.41	0.41
8/1/1994	12.05	11.32	0.4	0.35
8/2/1994	12.53	11.32	0.41	0.35
8/3/1994	25	11.32	0.89	0.35
8/4/1994	29	11.32	1.3	0.35
8/5/1994	11.32	11.32	0.35	0.35
8/6/1994	10.82	10.66	0.33	0.32
8/7/1994	10.82	10.66	0.32	0.32
8/8/1994	10.84	10.66	0.32	0.32
8/9/1994	10.66	10.66	0.33	0.32
8/10/1994	34	10.66	1.8	0.32
8/11/1994	29	13.97	1.3	0.51
8/12/1994	13.97	13.97	0.51	0.51
8/13/1994	14.59	13.97	0.57	0.51
8/14/1994	14.59	13.97	0.6	0.51
8/15/1994	14.22	13.97	0.62	0.51
8/16/1994	14.56	14.56	0.68	0.68
8/17/1994	15.47	14.56	0.76	0.68
8/18/1994	31	14.56	1.5	0.68
8/19/1994	29	14.56	1.3	0.68
8/20/1994	36	14.56	2.1	0.68
8/21/1994	22.06	21.45	1.38	1.38
8/22/1994	21.73	21.45	1.43	1.38
8/23/1994	21.71	21.45	1.44	1.38
8/24/1994	21.51	21.45	1.42	1.38
8/25/1994	21.45	21.45	1.41	1.38
8/26/1994	24.88	20.56	1.63	1.32
8/27/1994	22.09	20.56	1.44	1.32
8/28/1994	21.77	20.56	1.41	1.32
8/29/1994	20.79	20.56	1.34	1.32
8/30/1994	20.56	20.56	1.32	1.32
8/31/1994	20.38	18.34	1.3	1.16
9/1/1994	18.52	18.34	1.17	1.16
9/2/1994	18.34	18.34	1.16	1.16
9/3/1994	31	18.34	1.5	1.16
9/4/1994	20.43	18.34	1.27	1.16
9/5/1994	19.79	18.82	1.23	1.11
9/6/1994	19.52	18.82	1.2	1.11
9/7/1994	18.82	18.82	1.13	1.11
9/8/1994	19.7	18.82	1.16	1.11
9/9/1994	19.4	18.82	1.11	1.11
9/10/1994	18.11	15.91	1.01	0.82
9/11/1994	16.76	15.91	0.92	0.82
9/12/1994	16.27	15.91	0.87	0.82
9/13/1994	15.91	15.91	0.83	0.82
9/14/1994	16.03	15.91	0.82	0.82
9/15/1994	16.4	14.53	0.82	0.66
9/16/1994	16.6	14.53	0.81	0.66
9/17/1994	15.53	14.53	0.74	0.66
9/18/1994	14.69	14.53	0.68	0.66
9/19/1994	14.53	14.53	0.66	0.66
9/20/1994	14.45	14.45	0.64	0.64
9/21/1994	14.6	14.45	0.67	0.64
9/22/1994	16.93	14.45	0.81	0.64
9/23/1994	17.59	14.45	0.87	0.64
9/24/1994	21.44	14.45	1.11	0.64
9/25/1994	91	18.09	17	1.12
9/26/1994	47	18.09	1.8	1.12
9/27/1994	20.2	18.09	1.16	1.12
9/28/1994	18.96	18.09	1.13	1.12
9/29/1994	18.09	18.09	1.12	1.12
9/30/1994	18.23	18.23	1.17	1.17
